family,value,topology,trial,beta,gamma,fraction,strategy,t10,t50,reached_10,reached_50,peak_infected,final_size,active_spreader_auc,unique_exposed_fraction,attempted_exposures,repeat_exposures,successful_transmissions,duration,protected_fraction
n,2000,ER,7,0.02,0.05,0.05,community_bridge,129.0,237.0,1.0,1.0,187.0,0.583,23683.0,0.9135,56326.0,54499.0,1161.0,459.0,0.05
n,2000,ER,4,0.02,0.05,0.05,random,102.0,178.0,1.0,1.0,225.0,0.6375,24719.0,0.9265,63248.0,61395.0,1270.0,403.0,0.05
n,2000,ER,4,0.02,0.05,0.05,degree,96.0,351.0,1.0,1.0,118.0,0.5175,20300.0,0.8805,51777.0,50016.0,1030.0,453.0,0.05
n,2000,ER,4,0.02,0.05,0.05,betweenness,165.0,272.0,1.0,1.0,183.0,0.611,24882.0,0.9185,60075.0,58238.0,1217.0,466.0,0.05
n,2000,ER,4,0.02,0.05,0.05,pagerank,134.0,305.0,1.0,1.0,163.0,0.5205,20938.0,0.8985,53605.0,51808.0,1036.0,448.0,0.05
n,2000,ER,4,0.02,0.05,0.05,eigenvector,206.0,365.0,1.0,1.0,127.0,0.582,23521.0,0.9095,57889.0,56070.0,1159.0,500.0,0.05
n,2000,ER,4,0.02,0.05,0.05,kcore,141.0,274.0,1.0,1.0,154.0,0.545,22217.0,0.8965,56060.0,54267.0,1085.0,417.0,0.05
n,2000,ER,4,0.02,0.05,0.05,collective_influence,77.0,226.0,1.0,1.0,140.0,0.53,21197.0,0.901,53160.0,51358.0,1055.0,435.0,0.05
n,2000,ER,4,0.02,0.05,0.05,community_bridge,51.0,178.0,1.0,1.0,157.0,0.5575,21703.0,0.913,54146.0,52320.0,1110.0,343.0,0.05
n,2000,ER,8,0.02,0.05,0.05,random,66.0,123.0,1.0,1.0,292.0,0.683,28295.0,0.929,65851.0,63993.0,1361.0,315.0,0.05
n,2000,ER,8,0.02,0.05,0.05,degree,87.0,245.0,1.0,1.0,155.0,0.5225,20977.0,0.886,54687.0,52915.0,1040.0,417.0,0.05
n,2000,ER,8,0.02,0.05,0.05,betweenness,83.0,212.0,1.0,1.0,163.0,0.577,23571.0,0.9005,59620.0,57819.0,1149.0,392.0,0.05
n,2000,ER,8,0.02,0.05,0.05,pagerank,73.0,211.0,1.0,1.0,180.0,0.539,21625.0,0.8875,52017.0,50242.0,1073.0,363.0,0.05
n,2000,ER,8,0.02,0.05,0.05,eigenvector,123.0,231.0,1.0,1.0,188.0,0.611,25338.0,0.919,59170.0,57332.0,1217.0,410.0,0.05
n,2000,ER,8,0.02,0.05,0.05,kcore,120.0,296.0,1.0,1.0,136.0,0.515,20538.0,0.886,53282.0,51510.0,1025.0,432.0,0.05
n,2000,ER,8,0.02,0.05,0.05,collective_influence,95.0,217.0,1.0,1.0,167.0,0.584,23068.0,0.9085,56368.0,54551.0,1163.0,383.0,0.05
n,2000,ER,8,0.02,0.05,0.05,community_bridge,74.0,246.0,1.0,1.0,145.0,0.537,21259.0,0.8975,55322.0,53527.0,1069.0,366.0,0.05
n,2000,ER,10,0.02,0.05,0.05,random,47.0,123.0,1.0,1.0,236.0,0.6515,27389.0,0.9265,65799.0,63946.0,1298.0,286.0,0.05
n,2000,ER,10,0.02,0.05,0.05,degree,,,0.0,0.0,12.0,0.0125,324.0,0.058,1118.0,1002.0,20.0,58.0,0.05
n,2000,ER,10,0.02,0.05,0.05,betweenness,102.0,218.0,1.0,1.0,217.0,0.5425,20715.0,0.897,52661.0,50867.0,1080.0,344.0,0.05
n,2000,ER,10,0.02,0.05,0.05,pagerank,94.0,330.0,1.0,1.0,133.0,0.549,21625.0,0.894,55469.0,53681.0,1093.0,498.0,0.05
n,2000,ER,10,0.02,0.05,0.05,eigenvector,68.0,190.0,1.0,1.0,180.0,0.5605,22419.0,0.909,55918.0,54100.0,1116.0,357.0,0.05
n,2000,ER,10,0.02,0.05,0.05,kcore,82.0,267.0,1.0,1.0,159.0,0.555,22208.0,0.9005,53392.0,51591.0,1105.0,442.0,0.05
n,2000,ER,10,0.02,0.05,0.05,collective_influence,97.0,253.0,1.0,1.0,137.0,0.552,21939.0,0.904,55725.0,53917.0,1099.0,428.0,0.05
n,2000,ER,10,0.02,0.05,0.05,community_bridge,101.0,237.0,1.0,1.0,166.0,0.551,22262.0,0.9015,55372.0,53569.0,1097.0,431.0,0.05
n,2000,ER,13,0.02,0.05,0.05,random,70.0,149.0,1.0,1.0,233.0,0.6295,25551.0,0.9285,65706.0,63849.0,1254.0,328.0,0.05
n,2000,ER,13,0.02,0.05,0.05,degree,84.0,,1.0,0.0,107.0,0.496,19702.0,0.884,50086.0,48318.0,987.0,447.0,0.05
n,2000,ER,13,0.02,0.05,0.05,betweenness,179.0,307.0,1.0,1.0,153.0,0.562,21796.0,0.906,55706.0,53894.0,1119.0,500.0,0.05
n,2000,ER,13,0.02,0.05,0.05,pagerank,84.0,188.0,1.0,1.0,187.0,0.5805,23927.0,0.9145,56080.0,54251.0,1156.0,475.0,0.05
n,2000,ER,13,0.02,0.05,0.05,eigenvector,228.0,,1.0,0.0,138.0,0.484,18305.0,0.8775,47582.0,45827.0,963.0,500.0,0.05
n,2000,ER,13,0.02,0.05,0.05,kcore,85.0,,1.0,0.0,119.0,0.4665,17669.0,0.868,47299.0,45563.0,928.0,455.0,0.05
n,2000,ER,13,0.02,0.05,0.05,collective_influence,154.0,,1.0,0.0,125.0,0.4985,19118.0,0.892,50759.0,48975.0,992.0,500.0,0.05
n,2000,ER,13,0.02,0.05,0.05,community_bridge,53.0,150.0,1.0,1.0,208.0,0.5765,22931.0,0.9145,54940.0,53111.0,1148.0,304.0,0.05
n,2000,ER,9,0.02,0.05,0.05,random,58.0,152.0,1.0,1.0,200.0,0.588,23144.0,0.919,60678.0,58840.0,1171.0,292.0,0.05
n,2000,ER,9,0.02,0.05,0.05,degree,89.0,216.0,1.0,1.0,179.0,0.5685,22877.0,0.907,55378.0,53564.0,1132.0,385.0,0.05
n,2000,ER,9,0.02,0.05,0.05,betweenness,73.0,169.0,1.0,1.0,194.0,0.596,25181.0,0.9125,60126.0,58301.0,1187.0,388.0,0.05
n,2000,ER,9,0.02,0.05,0.05,pagerank,109.0,211.0,1.0,1.0,216.0,0.5875,24373.0,0.9105,58621.0,56800.0,1170.0,418.0,0.05
n,2000,ER,9,0.02,0.05,0.05,eigenvector,68.0,175.0,1.0,1.0,189.0,0.5905,23709.0,0.923,58161.0,56315.0,1176.0,500.0,0.05
n,2000,ER,9,0.02,0.05,0.05,kcore,136.0,268.0,1.0,1.0,179.0,0.5735,24197.0,0.9005,56730.0,54929.0,1142.0,500.0,0.05
n,2000,ER,9,0.02,0.05,0.05,collective_influence,125.0,227.0,1.0,1.0,203.0,0.6,24599.0,0.914,57701.0,55873.0,1195.0,445.0,0.05
n,2000,ER,9,0.02,0.05,0.05,community_bridge,57.0,217.0,1.0,1.0,166.0,0.509,19105.0,0.886,51728.0,49956.0,1013.0,320.0,0.05
n,2000,ER,12,0.02,0.05,0.05,random,48.0,113.0,1.0,1.0,262.0,0.64,25840.0,0.931,63205.0,61343.0,1275.0,339.0,0.05
n,2000,ER,12,0.02,0.05,0.05,degree,99.0,,1.0,0.0,166.0,0.486,18527.0,0.8775,48597.0,46842.0,967.0,356.0,0.05
n,2000,ER,12,0.02,0.05,0.05,betweenness,52.0,151.0,1.0,1.0,192.0,0.6205,25207.0,0.91,57927.0,56107.0,1236.0,333.0,0.05
n,2000,ER,12,0.02,0.05,0.05,pagerank,85.0,227.0,1.0,1.0,130.0,0.566,21966.0,0.9035,52590.0,50783.0,1127.0,367.0,0.05
n,2000,ER,12,0.02,0.05,0.05,eigenvector,189.0,,1.0,0.0,89.0,0.4955,18433.0,0.892,50312.0,48528.0,986.0,500.0,0.05
n,2000,ER,12,0.02,0.05,0.05,kcore,74.0,365.0,1.0,1.0,122.0,0.5025,19427.0,0.881,50717.0,48955.0,1000.0,407.0,0.05
n,2000,ER,12,0.02,0.05,0.05,collective_influence,75.0,374.0,1.0,1.0,137.0,0.5005,19971.0,0.882,52108.0,50344.0,996.0,444.0,0.05
n,2000,ER,12,0.02,0.05,0.05,community_bridge,126.0,252.0,1.0,1.0,192.0,0.5585,23001.0,0.9,56290.0,54490.0,1112.0,500.0,0.05
n,2000,ER,15,0.02,0.05,0.05,random,57.0,129.0,1.0,1.0,241.0,0.651,26998.0,0.925,66646.0,64796.0,1297.0,285.0,0.05
n,2000,ER,15,0.02,0.05,0.05,degree,105.0,214.0,1.0,1.0,185.0,0.557,21771.0,0.905,52881.0,51071.0,1109.0,451.0,0.05
n,2000,ER,15,0.02,0.05,0.05,betweenness,,,0.0,0.0,8.0,0.0135,449.0,0.0555,1410.0,1299.0,22.0,87.0,0.05
n,2000,ER,15,0.02,0.05,0.05,pagerank,86.0,301.0,1.0,1.0,128.0,0.5215,20585.0,0.892,52363.0,50579.0,1038.0,447.0,0.05
n,2000,ER,15,0.02,0.05,0.05,eigenvector,80.0,199.0,1.0,1.0,163.0,0.5885,24238.0,0.9145,59735.0,57906.0,1172.0,420.0,0.05
n,2000,ER,15,0.02,0.05,0.05,kcore,100.0,308.0,1.0,1.0,130.0,0.546,21638.0,0.905,55333.0,53523.0,1087.0,495.0,0.05
n,2000,ER,15,0.02,0.05,0.05,collective_influence,78.0,194.0,1.0,1.0,190.0,0.578,23352.0,0.9115,56483.0,54660.0,1151.0,410.0,0.05
n,2000,ER,15,0.02,0.05,0.05,community_bridge,85.0,190.0,1.0,1.0,211.0,0.5715,22478.0,0.909,54560.0,52742.0,1138.0,327.0,0.05
n,2000,ER,11,0.02,0.05,0.05,random,57.0,110.0,1.0,1.0,308.0,0.666,27115.0,0.9305,63449.0,61588.0,1327.0,271.0,0.05
n,2000,ER,11,0.02,0.05,0.05,degree,119.0,286.0,1.0,1.0,137.0,0.5565,23082.0,0.9025,58358.0,56553.0,1108.0,450.0,0.05
n,2000,ER,11,0.02,0.05,0.05,betweenness,90.0,180.0,1.0,1.0,210.0,0.6045,23495.0,0.9135,58993.0,57166.0,1204.0,340.0,0.05
n,2000,ER,11,0.02,0.05,0.05,pagerank,84.0,201.0,1.0,1.0,171.0,0.5795,23057.0,0.91,56519.0,54699.0,1154.0,405.0,0.05
n,2000,ER,11,0.02,0.05,0.05,eigenvector,97.0,224.0,1.0,1.0,196.0,0.521,21300.0,0.903,56165.0,54359.0,1037.0,333.0,0.05
n,2000,ER,11,0.02,0.05,0.05,kcore,89.0,193.0,1.0,1.0,195.0,0.5695,22844.0,0.906,57727.0,55915.0,1134.0,331.0,0.05
n,2000,ER,11,0.02,0.05,0.05,collective_influence,61.0,172.0,1.0,1.0,171.0,0.5965,24103.0,0.9185,60289.0,58452.0,1188.0,314.0,0.05
n,2000,ER,11,0.02,0.05,0.05,community_bridge,71.0,189.0,1.0,1.0,165.0,0.5415,21184.0,0.896,54829.0,53037.0,1078.0,355.0,0.05
n,2000,ER,14,0.02,0.05,0.05,random,52.0,144.0,1.0,1.0,197.0,0.616,23126.0,0.9245,62598.0,60749.0,1227.0,343.0,0.05
n,2000,ER,14,0.02,0.05,0.05,degree,82.0,166.0,1.0,1.0,244.0,0.616,25915.0,0.9175,60452.0,58617.0,1227.0,311.0,0.05
n,2000,ER,14,0.02,0.05,0.05,betweenness,72.0,161.0,1.0,1.0,209.0,0.5925,23353.0,0.914,57077.0,55249.0,1180.0,385.0,0.05
n,2000,ER,14,0.02,0.05,0.05,pagerank,161.0,279.0,1.0,1.0,168.0,0.5705,23285.0,0.9085,56715.0,54898.0,1136.0,495.0,0.05
n,2000,ER,14,0.02,0.05,0.05,eigenvector,98.0,231.0,1.0,1.0,152.0,0.548,21320.0,0.9085,54797.0,52980.0,1091.0,437.0,0.05
n,2000,ER,14,0.02,0.05,0.05,kcore,88.0,217.0,1.0,1.0,187.0,0.55,22444.0,0.9045,56010.0,54201.0,1095.0,469.0,0.05
n,2000,ER,14,0.02,0.05,0.05,collective_influence,64.0,153.0,1.0,1.0,218.0,0.596,24248.0,0.908,58821.0,57005.0,1187.0,372.0,0.05
n,2000,ER,14,0.02,0.05,0.05,community_bridge,85.0,164.0,1.0,1.0,225.0,0.612,24723.0,0.92,57865.0,56025.0,1219.0,325.0,0.05
n,2000,WS,0,0.02,0.05,0.05,random,272.0,,1.0,0.0,26.0,0.111,4526.0,0.2395,11307.0,10828.0,217.0,397.0,0.05
n,2000,WS,0,0.02,0.05,0.05,degree,,,0.0,0.0,8.0,0.011,329.0,0.0295,917.0,858.0,17.0,75.0,0.05
n,2000,WS,0,0.02,0.05,0.05,betweenness,,,0.0,0.0,8.0,0.01,401.0,0.028,1025.0,969.0,15.0,125.0,0.05
n,2000,WS,0,0.02,0.05,0.05,pagerank,,,0.0,0.0,11.0,0.0155,513.0,0.038,1399.0,1323.0,26.0,95.0,0.05
n,2000,WS,0,0.02,0.05,0.05,eigenvector,,,0.0,0.0,27.0,0.0915,3558.0,0.1985,8004.0,7607.0,178.0,290.0,0.05
n,2000,WS,0,0.02,0.05,0.05,kcore,,,0.0,0.0,12.0,0.025,922.0,0.0615,2689.0,2566.0,45.0,188.0,0.05
n,2000,WS,0,0.02,0.05,0.05,collective_influence,,,0.0,0.0,14.0,0.0235,922.0,0.048,2328.0,2232.0,42.0,126.0,0.05
n,2000,WS,0,0.02,0.05,0.05,community_bridge,,,0.0,0.0,8.0,0.0205,610.0,0.0445,1833.0,1744.0,36.0,194.0,0.05
n,2000,WS,2,0.02,0.05,0.05,random,,,0.0,0.0,14.0,0.0265,1018.0,0.062,2759.0,2635.0,48.0,194.0,0.05
n,2000,WS,2,0.02,0.05,0.05,degree,,,0.0,0.0,19.0,0.034,1276.0,0.075,3399.0,3249.0,63.0,193.0,0.05
n,2000,WS,2,0.02,0.05,0.05,betweenness,,,0.0,0.0,14.0,0.014,418.0,0.037,1286.0,1212.0,23.0,96.0,0.05
n,2000,WS,2,0.02,0.05,0.05,pagerank,,,0.0,0.0,34.0,0.0925,3935.0,0.188,9058.0,8682.0,180.0,317.0,0.05
n,2000,WS,2,0.02,0.05,0.05,eigenvector,260.0,,1.0,0.0,41.0,0.2325,9068.0,0.451,22351.0,21449.0,460.0,500.0,0.05
n,2000,WS,2,0.02,0.05,0.05,kcore,,,0.0,0.0,10.0,0.017,536.0,0.0385,1656.0,1579.0,29.0,141.0,0.05
n,2000,WS,2,0.02,0.05,0.05,collective_influence,,,0.0,0.0,12.0,0.0275,1114.0,0.061,2823.0,2701.0,50.0,192.0,0.05
n,2000,WS,2,0.02,0.05,0.05,community_bridge,,,0.0,0.0,9.0,0.0105,263.0,0.0245,906.0,857.0,16.0,56.0,0.05
n,2000,WS,1,0.02,0.05,0.05,random,121.0,,1.0,0.0,60.0,0.257,10918.0,0.4725,24788.0,23843.0,509.0,378.0,0.05
n,2000,WS,1,0.02,0.05,0.05,degree,,,0.0,0.0,11.0,0.014,462.0,0.0355,1182.0,1111.0,23.0,133.0,0.05
n,2000,WS,1,0.02,0.05,0.05,betweenness,,,0.0,0.0,20.0,0.053,1901.0,0.1115,4959.0,4736.0,101.0,212.0,0.05
n,2000,WS,1,0.02,0.05,0.05,pagerank,,,0.0,0.0,15.0,0.064,2636.0,0.132,6266.0,6002.0,123.0,441.0,0.05
n,2000,WS,1,0.02,0.05,0.05,eigenvector,365.0,,1.0,0.0,26.0,0.1115,4431.0,0.232,10529.0,10065.0,218.0,453.0,0.05
n,2000,WS,1,0.02,0.05,0.05,kcore,,,0.0,0.0,11.0,0.0125,558.0,0.026,1130.0,1078.0,20.0,123.0,0.05
n,2000,WS,1,0.02,0.05,0.05,collective_influence,,,0.0,0.0,10.0,0.011,457.0,0.0285,1371.0,1314.0,17.0,99.0,0.05
n,2000,WS,1,0.02,0.05,0.05,community_bridge,,,0.0,0.0,16.0,0.022,1094.0,0.0495,2554.0,2455.0,39.0,146.0,0.05
n,2000,ER,19,0.02,0.05,0.05,random,67.0,138.0,1.0,1.0,264.0,0.648,26491.0,0.9275,65662.0,63807.0,1291.0,344.0,0.05
n,2000,ER,19,0.02,0.05,0.05,degree,104.0,304.0,1.0,1.0,158.0,0.5195,20938.0,0.883,53153.0,51387.0,1034.0,418.0,0.05
n,2000,ER,19,0.02,0.05,0.05,betweenness,,,0.0,0.0,6.0,0.003,54.0,0.012,180.0,156.0,1.0,19.0,0.05
n,2000,ER,19,0.02,0.05,0.05,pagerank,133.0,263.0,1.0,1.0,165.0,0.579,23286.0,0.907,56733.0,54919.0,1153.0,461.0,0.05
n,2000,ER,19,0.02,0.05,0.05,eigenvector,62.0,193.0,1.0,1.0,154.0,0.5435,21010.0,0.9025,51288.0,49483.0,1082.0,404.0,0.05
n,2000,ER,19,0.02,0.05,0.05,kcore,71.0,246.0,1.0,1.0,147.0,0.545,21899.0,0.8975,56028.0,54233.0,1085.0,493.0,0.05
n,2000,ER,19,0.02,0.05,0.05,collective_influence,66.0,312.0,1.0,1.0,114.0,0.505,19453.0,0.8965,51126.0,49333.0,1005.0,418.0,0.05
n,2000,ER,19,0.02,0.05,0.05,community_bridge,,,0.0,0.0,7.0,0.008,236.0,0.0325,709.0,644.0,11.0,56.0,0.05
n,2000,ER,18,0.02,0.05,0.05,random,72.0,149.0,1.0,1.0,248.0,0.6575,27571.0,0.932,66445.0,64581.0,1310.0,344.0,0.05
n,2000,ER,18,0.02,0.05,0.05,degree,167.0,407.0,1.0,1.0,128.0,0.513,20459.0,0.896,52040.0,50248.0,1021.0,500.0,0.05
n,2000,ER,18,0.02,0.05,0.05,betweenness,80.0,194.0,1.0,1.0,174.0,0.578,23150.0,0.9155,58061.0,56230.0,1151.0,362.0,0.05
n,2000,ER,18,0.02,0.05,0.05,pagerank,95.0,337.0,1.0,1.0,142.0,0.5175,20436.0,0.8885,51696.0,49919.0,1030.0,485.0,0.05
n,2000,ER,18,0.02,0.05,0.05,eigenvector,85.0,203.0,1.0,1.0,187.0,0.5915,23924.0,0.9175,58117.0,56282.0,1178.0,388.0,0.05
n,2000,ER,18,0.02,0.05,0.05,kcore,138.0,317.0,1.0,1.0,130.0,0.535,21271.0,0.892,54956.0,53172.0,1065.0,449.0,0.05
n,2000,ER,18,0.02,0.05,0.05,collective_influence,,,0.0,0.0,9.0,0.0105,305.0,0.046,1151.0,1059.0,16.0,90.0,0.05
n,2000,ER,18,0.02,0.05,0.05,community_bridge,125.0,259.0,1.0,1.0,158.0,0.5875,23583.0,0.91,57814.0,55994.0,1170.0,486.0,0.05
n,2000,WS,3,0.02,0.05,0.05,random,197.0,,1.0,0.0,31.0,0.1555,6639.0,0.3205,15531.0,14890.0,306.0,500.0,0.05
n,2000,WS,3,0.02,0.05,0.05,degree,,,0.0,0.0,18.0,0.037,1592.0,0.0785,3892.0,3735.0,69.0,181.0,0.05
n,2000,WS,3,0.02,0.05,0.05,betweenness,,,0.0,0.0,19.0,0.0255,993.0,0.0575,2327.0,2212.0,46.0,155.0,0.05
n,2000,WS,3,0.02,0.05,0.05,pagerank,,,0.0,0.0,22.0,0.04,1577.0,0.0865,3933.0,3760.0,75.0,235.0,0.05
n,2000,WS,3,0.02,0.05,0.05,eigenvector,221.0,,1.0,0.0,27.0,0.145,5967.0,0.2925,13710.0,13125.0,285.0,500.0,0.05
n,2000,WS,3,0.02,0.05,0.05,kcore,,,0.0,0.0,17.0,0.0615,2575.0,0.1315,5978.0,5715.0,118.0,363.0,0.05
n,2000,WS,3,0.02,0.05,0.05,collective_influence,293.0,,1.0,0.0,26.0,0.1055,4073.0,0.202,9148.0,8744.0,206.0,366.0,0.05
n,2000,WS,3,0.02,0.05,0.05,community_bridge,,,0.0,0.0,15.0,0.0835,3394.0,0.15,7357.0,7057.0,162.0,435.0,0.05
n,2000,ER,17,0.02,0.05,0.05,random,50.0,122.0,1.0,1.0,244.0,0.64,25278.0,0.9285,65186.0,63329.0,1275.0,315.0,0.05
n,2000,ER,17,0.02,0.05,0.05,degree,90.0,267.0,1.0,1.0,124.0,0.539,21224.0,0.9035,53247.0,51440.0,1073.0,464.0,0.05
n,2000,ER,17,0.02,0.05,0.05,betweenness,,,0.0,0.0,10.0,0.01,229.0,0.0495,906.0,807.0,15.0,40.0,0.05
n,2000,ER,17,0.02,0.05,0.05,pagerank,75.0,185.0,1.0,1.0,201.0,0.5795,24000.0,0.9135,56226.0,54399.0,1154.0,343.0,0.05
n,2000,ER,17,0.02,0.05,0.05,eigenvector,142.0,263.0,1.0,1.0,161.0,0.564,22381.0,0.907,55643.0,53829.0,1123.0,424.0,0.05
n,2000,ER,17,0.02,0.05,0.05,kcore,101.0,210.0,1.0,1.0,176.0,0.5895,23327.0,0.9175,57402.0,55567.0,1174.0,377.0,0.05
n,2000,ER,17,0.02,0.05,0.05,collective_influence,127.0,230.0,1.0,1.0,192.0,0.6025,24855.0,0.9205,60159.0,58318.0,1200.0,453.0,0.05
n,2000,ER,17,0.02,0.05,0.05,community_bridge,116.0,275.0,1.0,1.0,158.0,0.5565,22155.0,0.903,55850.0,54044.0,1108.0,482.0,0.05
n,2000,ER,16,0.02,0.05,0.05,random,128.0,194.0,1.0,1.0,274.0,0.6865,28787.0,0.9315,67994.0,66131.0,1368.0,400.0,0.05
n,2000,ER,16,0.02,0.05,0.05,degree,91.0,212.0,1.0,1.0,155.0,0.5565,22114.0,0.9055,53672.0,51861.0,1108.0,377.0,0.05
n,2000,ER,16,0.02,0.05,0.05,betweenness,101.0,248.0,1.0,1.0,144.0,0.586,23558.0,0.911,59759.0,57937.0,1167.0,471.0,0.05
n,2000,ER,16,0.02,0.05,0.05,pagerank,87.0,192.0,1.0,1.0,185.0,0.5895,23951.0,0.901,56958.0,55156.0,1174.0,361.0,0.05
n,2000,ER,16,0.02,0.05,0.05,eigenvector,61.0,140.0,1.0,1.0,231.0,0.655,27439.0,0.927,61996.0,60142.0,1305.0,329.0,0.05
n,2000,ER,16,0.02,0.05,0.05,kcore,137.0,256.0,1.0,1.0,171.0,0.5705,22182.0,0.9095,56698.0,54879.0,1136.0,426.0,0.05
n,2000,ER,16,0.02,0.05,0.05,collective_influence,104.0,339.0,1.0,1.0,136.0,0.508,18840.0,0.8955,50762.0,48971.0,1011.0,425.0,0.05
n,2000,ER,16,0.02,0.05,0.05,community_bridge,146.0,275.0,1.0,1.0,169.0,0.59,24187.0,0.915,61620.0,59790.0,1175.0,468.0,0.05
n,2000,WS,4,0.02,0.05,0.05,random,,,0.0,0.0,10.0,0.0155,652.0,0.041,1789.0,1707.0,26.0,117.0,0.05
n,2000,WS,4,0.02,0.05,0.05,degree,,,0.0,0.0,22.0,0.0365,1533.0,0.074,4132.0,3984.0,68.0,257.0,0.05
n,2000,WS,4,0.02,0.05,0.05,betweenness,,,0.0,0.0,24.0,0.042,1563.0,0.0905,3647.0,3466.0,79.0,177.0,0.05
n,2000,WS,4,0.02,0.05,0.05,pagerank,,,0.0,0.0,22.0,0.062,2514.0,0.1265,5574.0,5321.0,119.0,298.0,0.05
n,2000,WS,4,0.02,0.05,0.05,eigenvector,,,0.0,0.0,16.0,0.035,1204.0,0.0715,2954.0,2811.0,65.0,138.0,0.05
n,2000,WS,4,0.02,0.05,0.05,kcore,,,0.0,0.0,24.0,0.0625,2666.0,0.1255,6604.0,6353.0,120.0,221.0,0.05
n,2000,WS,4,0.02,0.05,0.05,collective_influence,,,0.0,0.0,20.0,0.0375,1630.0,0.0865,3713.0,3540.0,70.0,177.0,0.05
n,2000,WS,4,0.02,0.05,0.05,community_bridge,,,0.0,0.0,12.0,0.031,1380.0,0.074,3106.0,2958.0,57.0,172.0,0.05
n,2000,WS,8,0.02,0.05,0.05,random,463.0,,1.0,0.0,18.0,0.102,4084.0,0.2195,10499.0,10060.0,199.0,500.0,0.05
n,2000,WS,8,0.02,0.05,0.05,degree,202.0,,1.0,0.0,31.0,0.1275,4790.0,0.268,12726.0,12190.0,250.0,337.0,0.05
n,2000,WS,8,0.02,0.05,0.05,betweenness,156.0,,1.0,0.0,40.0,0.253,9863.0,0.475,23677.0,22727.0,501.0,500.0,0.05
n,2000,WS,8,0.02,0.05,0.05,pagerank,,,0.0,0.0,15.0,0.027,903.0,0.068,2279.0,2143.0,49.0,127.0,0.05
n,2000,WS,8,0.02,0.05,0.05,eigenvector,166.0,,1.0,0.0,38.0,0.117,5207.0,0.2295,11267.0,10808.0,229.0,301.0,0.05
n,2000,WS,8,0.02,0.05,0.05,kcore,,,0.0,0.0,10.0,0.013,513.0,0.0345,1502.0,1433.0,21.0,92.0,0.05
n,2000,WS,8,0.02,0.05,0.05,collective_influence,,,0.0,0.0,18.0,0.03,1183.0,0.073,3252.0,3106.0,55.0,259.0,0.05
n,2000,WS,8,0.02,0.05,0.05,community_bridge,,,0.0,0.0,16.0,0.033,1522.0,0.0715,3286.0,3143.0,61.0,195.0,0.05
n,2000,WS,5,0.02,0.05,0.05,random,,,0.0,0.0,26.0,0.036,1544.0,0.0935,4270.0,4083.0,67.0,158.0,0.05
n,2000,WS,5,0.02,0.05,0.05,degree,,,0.0,0.0,14.0,0.035,1134.0,0.0795,2780.0,2621.0,65.0,178.0,0.05
n,2000,WS,5,0.02,0.05,0.05,betweenness,,,0.0,0.0,11.0,0.0125,422.0,0.034,1462.0,1394.0,20.0,70.0,0.05
n,2000,WS,5,0.02,0.05,0.05,pagerank,,,0.0,0.0,14.0,0.018,606.0,0.046,1537.0,1445.0,31.0,145.0,0.05
n,2000,WS,5,0.02,0.05,0.05,eigenvector,,,0.0,0.0,21.0,0.0735,2780.0,0.1695,6963.0,6624.0,142.0,247.0,0.05
n,2000,WS,5,0.02,0.05,0.05,kcore,,,0.0,0.0,18.0,0.0535,2252.0,0.102,5064.0,4860.0,102.0,201.0,0.05
n,2000,WS,5,0.02,0.05,0.05,collective_influence,347.0,,1.0,0.0,26.0,0.1025,4523.0,0.1945,9085.0,8696.0,200.0,440.0,0.05
n,2000,WS,5,0.02,0.05,0.05,community_bridge,,,0.0,0.0,18.0,0.029,1207.0,0.06,2861.0,2741.0,53.0,120.0,0.05
n,2000,WS,6,0.02,0.05,0.05,random,131.0,,1.0,0.0,43.0,0.1535,6360.0,0.2985,14295.0,13698.0,302.0,349.0,0.05
n,2000,WS,6,0.02,0.05,0.05,degree,,,0.0,0.0,8.0,0.008,347.0,0.0195,546.0,507.0,11.0,172.0,0.05
n,2000,WS,6,0.02,0.05,0.05,betweenness,,,0.0,0.0,24.0,0.071,3012.0,0.142,6933.0,6649.0,137.0,313.0,0.05
n,2000,WS,6,0.02,0.05,0.05,pagerank,,,0.0,0.0,8.0,0.0085,267.0,0.0255,851.0,800.0,12.0,62.0,0.05
n,2000,WS,6,0.02,0.05,0.05,eigenvector,388.0,,1.0,0.0,27.0,0.137,5363.0,0.2795,13473.0,12914.0,269.0,500.0,0.05
n,2000,WS,6,0.02,0.05,0.05,kcore,,,0.0,0.0,21.0,0.0445,1758.0,0.084,3991.0,3823.0,84.0,157.0,0.05
n,2000,WS,6,0.02,0.05,0.05,collective_influence,,,0.0,0.0,14.0,0.028,1048.0,0.0635,2867.0,2740.0,51.0,149.0,0.05
n,2000,WS,6,0.02,0.05,0.05,community_bridge,,,0.0,0.0,19.0,0.02,824.0,0.041,2130.0,2048.0,35.0,122.0,0.05
n,2000,WS,7,0.02,0.05,0.05,random,,,0.0,0.0,15.0,0.0435,1600.0,0.1005,3925.0,3724.0,82.0,203.0,0.05
n,2000,WS,7,0.02,0.05,0.05,degree,,,0.0,0.0,12.0,0.019,748.0,0.041,1978.0,1896.0,33.0,146.0,0.05
n,2000,WS,7,0.02,0.05,0.05,betweenness,,,0.0,0.0,19.0,0.0365,1430.0,0.077,3910.0,3756.0,68.0,185.0,0.05
