topology,trial,strategy,fraction,remaining_nodes,remaining_edges,components_after,lcc_fraction_original_n,incident_edges_blocked,incident_edge_fraction,cross_community_edges_blocked,approx_mean_path_after,protected_mean_degree
ER,50,pagerank,0.01,990,2753,9,0.982,127,0.044097222222222225,71,4.378947368421053,12.7
ER,50,pagerank,0.05,950,2355,13,0.938,525,0.18229166666666666,291,4.578947368421052,11.12
ER,50,pagerank,0.1,900,1943,16,0.885,937,0.32534722222222223,535,4.842105263157895,10.29
ER,50,random,0.01,990,2828,6,0.985,52,0.018055555555555554,26,4.3052631578947365,5.2
ER,50,random,0.05,950,2627,5,0.946,253,0.08784722222222222,114,4.321052631578947,5.18
ER,50,random,0.1,900,2359,6,0.895,521,0.18090277777777777,254,4.347368421052631,5.51
ER,51,betweenness,0.01,990,2796,5,0.986,129,0.0441025641025641,79,4.063157894736842,13.0
ER,51,betweenness,0.05,950,2421,8,0.943,504,0.1723076923076923,302,4.178947368421053,10.8
ER,51,betweenness,0.1,900,2064,12,0.889,861,0.29435897435897435,496,4.347368421052631,9.77
ER,51,collective_influence,0.01,990,2791,5,0.986,134,0.04581196581196581,89,4.021052631578947,13.7
ER,51,collective_influence,0.05,950,2373,8,0.943,552,0.18871794871794872,338,4.336842105263158,11.78
ER,51,collective_influence,0.1,900,1971,10,0.891,954,0.3261538461538461,561,4.605263157894737,10.77
ER,51,community_bridge,0.01,990,2793,4,0.987,132,0.04512820512820513,101,4.042105263157895,13.3
ER,51,community_bridge,0.05,950,2400,7,0.944,525,0.1794871794871795,371,4.268421052631579,11.12
ER,51,community_bridge,0.1,900,1986,10,0.891,939,0.321025641025641,624,4.889473684210526,10.37
ER,51,degree,0.01,990,2791,5,0.986,134,0.04581196581196581,86,4.021052631578947,13.7
ER,51,degree,0.05,950,2361,8,0.943,564,0.19282051282051282,343,4.442105263157894,11.88
ER,51,degree,0.1,900,1941,11,0.889,984,0.3364102564102564,588,4.747368421052632,10.85
ER,51,eigenvector,0.01,990,2795,5,0.986,130,0.044444444444444446,85,4.010526315789473,13.4
ER,51,eigenvector,0.05,950,2411,6,0.945,514,0.17572649572649574,309,4.2368421052631575,11.3
ER,51,eigenvector,0.1,900,2031,9,0.892,894,0.30564102564102563,524,4.536842105263158,10.46
ER,51,kcore,0.01,990,2791,5,0.986,134,0.04581196581196581,86,4.021052631578947,13.7
ER,51,kcore,0.05,950,2361,8,0.943,564,0.19282051282051282,343,4.442105263157894,11.88
ER,51,kcore,0.1,900,1941,11,0.889,984,0.3364102564102564,588,4.747368421052632,10.85
ER,51,pagerank,0.01,990,2789,6,0.985,136,0.046495726495726496,93,4.042105263157895,13.7
ER,51,pagerank,0.05,950,2358,8,0.943,567,0.19384615384615383,342,4.347368421052631,11.88
ER,51,pagerank,0.1,900,1934,11,0.889,991,0.3388034188034188,583,4.647368421052631,10.85
ER,51,random,0.01,990,2873,4,0.987,52,0.017777777777777778,26,3.9789473684210526,5.2
ER,51,random,0.05,950,2630,5,0.946,295,0.10085470085470086,149,4.126315789473685,6.06
ER,51,random,0.1,900,2344,7,0.894,581,0.19863247863247863,291,4.315789473684211,6.12
ER,52,betweenness,0.01,990,2907,2,0.989,109,0.03614058355437666,61,3.9368421052631577,11.0
ER,52,betweenness,0.05,950,2551,5,0.946,465,0.15417771883289125,265,4.057894736842106,10.18
ER,52,betweenness,0.1,900,2159,10,0.891,857,0.28415119363395225,484,4.173684210526316,9.59
ER,52,collective_influence,0.01,990,2897,2,0.989,119,0.03945623342175066,73,3.9157894736842107,12.2
ER,52,collective_influence,0.05,950,2507,2,0.949,509,0.16876657824933686,306,4.068421052631579,11.14
ER,52,collective_influence,0.1,900,2082,5,0.896,934,0.3096816976127321,559,4.631578947368421,10.49
ER,52,community_bridge,0.01,990,2893,2,0.989,123,0.04078249336870027,91,3.9473684210526314,12.3
ER,52,community_bridge,0.05,950,2494,2,0.949,522,0.17307692307692307,368,4.2105263157894735,10.82
ER,52,community_bridge,0.1,900,2074,7,0.894,942,0.3123342175066313,641,4.7,10.15
ER,52,degree,0.01,990,2893,2,0.989,123,0.04078249336870027,75,3.905263157894737,12.5
ER,52,degree,0.05,950,2475,4,0.947,541,0.1793766578249337,323,4.273684210526316,11.34
ER,52,degree,0.1,900,2055,6,0.894,961,0.3186339522546419,577,4.815789473684211,10.55
ER,52,eigenvector,0.01,990,2905,2,0.989,111,0.03680371352785146,59,3.9210526315789473,11.5
ER,52,eigenvector,0.05,950,2538,2,0.949,478,0.15848806366047746,281,4.005263157894737,10.82
ER,52,eigenvector,0.1,900,2140,4,0.897,876,0.29045092838196285,520,4.473684210526316,10.21
ER,52,kcore,0.01,990,2893,2,0.989,123,0.04078249336870027,75,3.905263157894737,12.5
ER,52,kcore,0.05,950,2475,4,0.947,541,0.1793766578249337,323,4.273684210526316,11.34
ER,52,kcore,0.1,900,2055,6,0.894,961,0.3186339522546419,577,4.815789473684211,10.55
ER,52,pagerank,0.01,990,2892,2,0.989,124,0.04111405835543767,87,3.9526315789473685,12.5
ER,52,pagerank,0.05,950,2471,4,0.947,545,0.1807029177718833,330,4.2368421052631575,11.34
ER,52,pagerank,0.1,900,2048,10,0.89,968,0.3209549071618037,578,4.589473684210526,10.54
ER,52,random,0.01,990,2947,2,0.989,69,0.022877984084880638,33,3.8789473684210525,6.9
ER,52,random,0.05,950,2686,4,0.947,330,0.10941644562334217,174,3.9789473684210526,6.88
ER,52,random,0.1,900,2439,4,0.897,577,0.1913129973474801,290,4.2105263157894735,6.16
ER,53,betweenness,0.01,990,2880,6,0.984,123,0.04095904095904096,72,4.063157894736842,12.4
ER,53,betweenness,0.05,950,2510,8,0.942,493,0.16416916416916416,289,4.2,10.62
ER,53,betweenness,0.1,900,2136,11,0.889,867,0.2887112887112887,498,4.389473684210526,9.77
ER,53,collective_influence,0.01,990,2869,5,0.986,134,0.044622044622044624,85,4.105263157894737,14.0
ER,53,collective_influence,0.05,950,2457,5,0.946,546,0.18181818181818182,330,4.3052631578947365,11.7
ER,53,collective_influence,0.1,900,2064,7,0.894,939,0.3126873126873127,554,4.589473684210526,10.62
ER,53,community_bridge,0.01,990,2870,5,0.986,133,0.04428904428904429,98,4.036842105263158,13.5
ER,53,community_bridge,0.05,950,2480,5,0.946,523,0.17415917415917415,368,4.173684210526316,10.98
ER,53,community_bridge,0.1,900,2065,7,0.894,938,0.3123543123543124,626,4.621052631578947,10.23
ER,53,degree,0.01,990,2866,5,0.986,137,0.045621045621045624,90,4.094736842105263,14.1
ER,53,degree,0.05,950,2445,5,0.946,558,0.18581418581418582,329,4.4526315789473685,11.76
ER,53,degree,0.1,900,2028,6,0.895,975,0.3246753246753247,569,4.957894736842105,10.68
ER,53,eigenvector,0.01,990,2867,5,0.986,136,0.04528804528804529,83,4.08421052631579,14.1
ER,53,eigenvector,0.05,950,2499,5,0.946,504,0.16783216783216784,295,4.252631578947368,11.28
ER,53,eigenvector,0.1,900,2129,5,0.896,874,0.29104229104229107,524,4.542105263157895,10.3
ER,53,kcore,0.01,990,2866,5,0.986,137,0.045621045621045624,90,4.094736842105263,14.1
ER,53,kcore,0.05,950,2445,5,0.946,558,0.18581418581418582,329,4.4526315789473685,11.76
ER,53,kcore,0.1,900,2028,6,0.895,975,0.3246753246753247,569,4.957894736842105,10.68
ER,53,pagerank,0.01,990,2863,5,0.986,140,0.046620046620046623,86,4.11578947368421,14.1
ER,53,pagerank,0.05,950,2447,6,0.945,556,0.18514818514818515,327,4.331578947368421,11.72
ER,53,pagerank,0.1,900,2020,8,0.893,983,0.32733932733932736,580,4.894736842105263,10.68
ER,53,random,0.01,990,2946,5,0.986,57,0.01898101898101898,28,4.005263157894737,5.7
ER,53,random,0.05,950,2674,6,0.945,329,0.10955710955710955,163,4.136842105263158,6.76
ER,53,random,0.1,900,2422,6,0.895,581,0.19347319347319347,292,4.205263157894737,6.17
ER,54,betweenness,0.01,990,2976,2,0.989,116,0.037516170763260026,68,3.963157894736842,11.9
ER,54,betweenness,0.05,950,2580,3,0.947,512,0.16558861578266496,306,4.152631578947369,10.74
ER,54,betweenness,0.1,900,2173,8,0.891,919,0.29721862871927557,538,4.652631578947369,10.16
ER,54,collective_influence,0.01,990,2965,2,0.989,127,0.04107373868046572,78,3.9894736842105263,13.0
ER,54,collective_influence,0.05,950,2543,3,0.948,549,0.1775549805950841,349,4.168421052631579,11.72
ER,54,collective_influence,0.1,900,2137,6,0.894,955,0.3088615782664942,592,4.431578947368421,10.89
ER,54,community_bridge,0.01,990,2966,2,0.989,126,0.0407503234152652,97,3.968421052631579,12.7
ER,54,community_bridge,0.05,950,2551,4,0.947,541,0.17496765847347995,388,4.168421052631579,11.42
ER,54,community_bridge,0.1,900,2155,4,0.897,937,0.30304010349288485,640,4.421052631578948,10.5
ER,54,degree,0.01,990,2962,2,0.989,130,0.04204398447606727,78,3.963157894736842,13.2
ER,54,degree,0.05,950,2526,4,0.946,566,0.18305304010349288,351,4.178947368421053,11.88
ER,54,degree,0.1,900,2087,5,0.895,1005,0.32503234152652005,617,4.421052631578948,11.0
ER,54,eigenvector,0.01,990,2975,2,0.989,117,0.03783958602846054,69,3.8842105263157896,12.4
ER,54,eigenvector,0.05,950,2584,3,0.947,508,0.16429495472186287,308,4.168421052631579,11.26
ER,54,eigenvector,0.1,900,2191,5,0.895,901,0.29139715394566623,556,4.331578947368421,10.62
ER,54,kcore,0.01,990,2962,2,0.989,130,0.04204398447606727,78,3.963157894736842,13.2
ER,54,kcore,0.05,950,2526,4,0.946,566,0.18305304010349288,351,4.178947368421053,11.88
ER,54,kcore,0.1,900,2087,5,0.895,1005,0.32503234152652005,617,4.421052631578948,11.0
ER,54,pagerank,0.01,990,2963,3,0.988,129,0.041720569210866754,75,3.9526315789473685,13.1
ER,54,pagerank,0.05,950,2524,5,0.945,568,0.18369987063389392,356,4.147368421052631,11.88
ER,54,pagerank,0.1,900,2084,8,0.892,1008,0.3260025873221216,612,4.4526315789473685,10.98
ER,54,random,0.01,990,3038,2,0.989,54,0.017464424320827943,25,3.8842105263157896,5.4
ER,54,random,0.05,950,2804,3,0.948,288,0.09314359637774904,142,4.057894736842106,5.84
ER,54,random,0.1,900,2509,5,0.896,583,0.18855109961190167,297,4.131578947368421,6.17
ER,55,betweenness,0.01,990,2846,9,0.982,116,0.03916272788656313,76,3.9105263157894736,11.7
ER,55,betweenness,0.05,950,2488,11,0.94,474,0.1600270087778528,281,4.036842105263158,10.28
ER,55,betweenness,0.1,900,2101,13,0.888,861,0.29068197164078324,502,4.410526315789474,9.81
ER,55,collective_influence,0.01,990,2837,7,0.984,125,0.04220121539500338,76,3.942105263157895,13.0
ER,55,collective_influence,0.05,950,2426,9,0.942,536,0.18095881161377447,325,4.221052631578948,11.46
ER,55,collective_influence,0.1,900,2018,12,0.889,944,0.3187035786630655,567,4.478947368421053,10.58
ER,55,community_bridge,0.01,990,2837,7,0.984,125,0.04220121539500338,96,3.9894736842105263,12.6
ER,55,community_bridge,0.05,950,2447,9,0.942,515,0.1738690074274139,360,4.242105263157895,10.96
ER,55,community_bridge,0.1,900,2054,11,0.89,908,0.3065496286293045,611,4.61578947368421,10.09
ER,55,degree,0.01,990,2831,8,0.983,131,0.044226873733963536,86,4.0,13.3
ER,55,degree,0.05,950,2410,9,0.942,552,0.1863605671843349,333,4.252631578947368,11.56
ER,55,degree,0.1,900,1988,12,0.889,974,0.3288318703578663,576,4.778947368421052,10.62
ER,55,eigenvector,0.01,990,2849,7,0.984,113,0.038149898717083054,66,3.931578947368421,12.1
ER,55,eigenvector,0.05,950,2458,9,0.942,504,0.17015530047265362,310,4.2631578947368425,11.12
ER,55,eigenvector,0.1,900,2084,11,0.89,878,0.29642133693450373,535,4.484210526315789,10.2
ER,55,kcore,0.01,990,2831,8,0.983,131,0.044226873733963536,86,4.0,13.3
ER,55,kcore,0.05,950,2410,9,0.942,552,0.1863605671843349,333,4.252631578947368,11.56
ER,55,kcore,0.1,900,1988,12,0.889,974,0.3288318703578663,576,4.778947368421052,10.62
ER,55,pagerank,0.01,990,2831,8,0.983,131,0.044226873733963536,82,3.931578947368421,13.3
ER,55,pagerank,0.05,950,2409,10,0.941,553,0.18669817690749493,333,4.257894736842105,11.56
ER,55,pagerank,0.1,900,1985,18,0.883,977,0.3298446995273464,572,4.684210526315789,10.62
ER,55,random,0.01,990,2902,8,0.983,60,0.02025658338960162,31,3.889473684210526,6.1
ER,55,random,0.05,950,2673,11,0.94,289,0.09756920999324781,140,3.9894736842105263,5.88
ER,55,random,0.1,900,2401,12,0.889,561,0.18939905469277515,285,4.005263157894737,5.83
ER,56,betweenness,0.01,990,2829,3,0.988,118,0.04004071937563624,79,4.152631578947369,11.8
ER,56,betweenness,0.05,950,2455,6,0.945,492,0.166949440108585,284,4.3052631578947365,10.52
ER,56,betweenness,0.1,900,2099,8,0.893,848,0.2877502544960977,480,4.578947368421052,9.58
ER,56,collective_influence,0.01,990,2814,3,0.988,133,0.04513064133016627,77,4.247368421052632,13.7
ER,56,collective_influence,0.05,950,2409,4,0.947,538,0.1825585341024771,313,4.378947368421053,11.46
ER,56,collective_influence,0.1,900,2019,6,0.895,928,0.3148965049202579,538,4.536842105263158,10.47
ER,56,community_bridge,0.01,990,2816,3,0.988,131,0.044451985069562265,92,4.221052631578948,13.1
ER,56,community_bridge,0.05,950,2424,5,0.946,523,0.17746861214794707,364,4.394736842105263,10.96
ER,56,community_bridge,0.1,900,2016,8,0.893,931,0.3159144893111639,626,4.521052631578947,10.15
ER,56,degree,0.01,990,2813,3,0.988,134,0.045469969460468274,78,4.226315789473684,13.8
ER,56,degree,0.05,950,2394,4,0.947,553,0.1876484560570071,324,4.426315789473684,11.56
ER,56,degree,0.1,900,1982,7,0.894,965,0.327451645741432,568,4.647368421052631,10.53
ER,56,eigenvector,0.01,990,2820,3,0.988,127,0.04309467254835426,76,4.205263157894737,13.1
ER,56,eigenvector,0.05,950,2461,3,0.948,486,0.16491347132677298,270,4.3578947368421055,10.8
ER,56,eigenvector,0.1,900,2108,5,0.896,839,0.2846963013233797,472,4.536842105263158,9.98
ER,56,kcore,0.01,990,2813,3,0.988,134,0.045469969460468274,78,4.226315789473684,13.8
ER,56,kcore,0.05,950,2394,4,0.947,553,0.1876484560570071,324,4.426315789473684,11.56
ER,56,kcore,0.1,900,1982,7,0.894,965,0.327451645741432,568,4.647368421052631,10.53
ER,56,pagerank,0.01,990,2811,3,0.988,136,0.04614862572107228,82,4.226315789473684,13.6
ER,56,pagerank,0.05,950,2394,6,0.945,553,0.1876484560570071,327,4.363157894736842,11.54
ER,56,pagerank,0.1,900,1980,11,0.89,967,0.32813030200203597,571,4.563157894736842,10.52
ER,56,random,0.01,990,2903,2,0.989,44,0.01493043773328809,23,4.147368421052631,4.4
ER,56,random,0.05,950,2677,3,0.948,270,0.09161859518154054,140,4.168421052631579,5.62
ER,56,random,0.1,900,2430,3,0.898,517,0.17543264336613507,261,4.2368421052631575,5.5
ER,57,betweenness,0.01,990,2893,3,0.988,109,0.036309127248501,67,4.257894736842105,11.2
ER,57,betweenness,0.05,950,2517,3,0.948,485,0.16155896069287143,290,4.484210526315789,10.48
ER,57,betweenness,0.1,900,2146,7,0.894,856,0.285143237841439,494,4.931578947368421,9.7
ER,57,collective_influence,0.01,990,2874,3,0.988,128,0.04263824117255163,81,4.242105263157895,12.9
ER,57,collective_influence,0.05,950,2477,4,0.947,525,0.1748834110592938,319,4.7105263157894735,11.26
ER,57,collective_influence,0.1,900,2087,6,0.895,915,0.30479680213191207,545,4.847368421052631,10.45
ER,57,community_bridge,0.01,990,2885,3,0.988,117,0.03897401732178547,90,4.252631578947368,11.9
ER,57,community_bridge,0.05,950,2499,4,0.947,503,0.1675549633577615,358,4.457894736842105,10.66
ER,57,community_bridge,0.1,900,2085,5,0.896,917,0.3054630246502332,607,4.6947368421052635,10.12
ER,57,degree,0.01,990,2874,2,0.989,128,0.04263824117255163,79,4.3052631578947365,12.9
ER,57,degree,0.05,950,2464,5,0.946,538,0.17921385742838108,321,4.668421052631579,11.4
ER,57,degree,0.1,900,2052,6,0.895,950,0.31645569620253167,564,4.942105263157894,10.48
ER,57,eigenvector,0.01,990,2887,3,0.988,115,0.03830779480346436,78,4.257894736842105,12.2
ER,57,eigenvector,0.05,950,2517,3,0.948,485,0.16155896069287143,292,4.568421052631579,10.8
ER,57,eigenvector,0.1,900,2148,5,0.896,854,0.2844770153231179,507,4.821052631578947,10.17
ER,57,kcore,0.01,990,2874,2,0.989,128,0.04263824117255163,79,4.3052631578947365,12.9
ER,57,kcore,0.05,950,2464,5,0.946,538,0.17921385742838108,321,4.668421052631579,11.4
ER,57,kcore,0.1,900,2052,6,0.895,950,0.31645569620253167,564,4.942105263157894,10.48
ER,57,pagerank,0.01,990,2873,4,0.987,129,0.04297135243171219,80,4.226315789473684,12.9
ER,57,pagerank,0.05,950,2462,5,0.946,540,0.1798800799467022,324,4.668421052631579,11.4
ER,57,pagerank,0.1,900,2039,10,0.891,963,0.3207861425716189,566,4.91578947368421,10.47
ER,57,random,0.01,990,2938,2,0.989,64,0.021319120586275817,31,4.1947368421052635,6.4
ER,57,random,0.05,950,2690,3,0.948,312,0.1039307128580946,160,4.2631578947368425,6.42
ER,57,random,0.1,900,2391,4,0.897,611,0.20353097934710193,315,4.3052631578947365,6.41
ER,58,betweenness,0.01,990,2832,2,0.989,100,0.034106412005457026,64,4.057894736842106,10.3
ER,58,betweenness,0.05,950,2483,4,0.947,449,0.15313778990450205,261,4.326315789473684,9.72
ER,58,betweenness,0.1,900,2100,4,0.897,832,0.2837653478854025,481,4.7,9.36
ER,58,collective_influence,0.01,990,2816,2,0.989,116,0.03956343792633015,75,4.163157894736842,12.0
ER,58,collective_influence,0.05,950,2424,2,0.949,508,0.17326057298772168,307,4.321052631578947,10.86
ER,58,collective_influence,0.1,900,2025,5,0.896,907,0.3093451568894952,539,4.636842105263158,10.16
ER,58,community_bridge,0.01,990,2816,2,0.989,116,0.03956343792633015,87,4.031578947368421,11.7
ER,58,community_bridge,0.05,950,2439,2,0.949,493,0.16814461118690313,357,4.321052631578947,10.28
ER,58,community_bridge,0.1,900,2046,4,0.897,886,0.30218281036834926,603,4.631578947368421,9.71
ER,58,degree,0.01,990,2810,2,0.989,122,0.04160982264665757,78,4.11578947368421,12.3
ER,58,degree,0.05,950,2410,2,0.949,522,0.17803547066848568,323,4.3578947368421055,10.92
ER,58,degree,0.1,900,2002,4,0.897,930,0.3171896316507503,550,4.947368421052632,10.17
ER,58,eigenvector,0.01,990,2820,2,0.989,112,0.03819918144611187,67,4.168421052631579,11.8
ER,58,eigenvector,0.05,950,2447,4,0.947,485,0.16541609822646658,292,4.315789473684211,10.6
ER,58,eigenvector,0.1,900,2090,4,0.897,842,0.28717598908594816,486,4.484210526315789,9.81
ER,58,kcore,0.01,990,2810,2,0.989,122,0.04160982264665757,78,4.11578947368421,12.3
ER,58,kcore,0.05,950,2410,2,0.949,522,0.17803547066848568,323,4.3578947368421055,10.92
ER,58,kcore,0.1,900,2002,4,0.897,930,0.3171896316507503,550,4.947368421052632,10.17
ER,58,pagerank,0.01,990,2810,2,0.989,122,0.04160982264665757,78,4.11578947368421,12.3
ER,58,pagerank,0.05,950,2408,2,0.949,524,0.17871759890859482,328,4.421052631578948,10.92
ER,58,pagerank,0.1,900,1993,8,0.893,939,0.3202592087312415,570,4.973684210526316,10.15
ER,58,random,0.01,990,2878,2,0.989,54,0.018417462482946793,28,3.968421052631579,5.4
ER,58,random,0.05,950,2650,5,0.946,282,0.09618008185538882,154,4.078947368421052,5.82
ER,58,random,0.1,900,2383,8,0.893,549,0.18724420190995908,276,4.2,5.78
ER,59,betweenness,0.01,990,2846,6,0.985,118,0.0398110661268556,70,4.036842105263158,12.0
ER,59,betweenness,0.05,950,2476,8,0.942,488,0.16464237516869096,301,4.2,10.28
ER,59,betweenness,0.1,900,2117,10,0.89,847,0.2857624831309042,509,4.447368421052632,9.5
ER,59,collective_influence,0.01,990,2832,4,0.987,132,0.044534412955465584,82,4.036842105263158,13.3
ER,59,collective_influence,0.05,950,2447,5,0.946,517,0.17442645074224022,337,4.28421052631579,11.08
ER,59,collective_influence,0.1,900,2050,6,0.895,914,0.3083670715249663,576,4.563157894736842,10.3
ER,59,community_bridge,0.01,990,2840,4,0.987,124,0.04183535762483131,94,4.068421052631579,12.4
ER,59,community_bridge,0.05,950,2447,4,0.947,517,0.17442645074224022,378,4.273684210526316,10.78
ER,59,community_bridge,0.1,900,2041,7,0.894,923,0.31140350877192985,633,4.568421052631579,10.12
ER,59,degree,0.01,990,2829,4,0.987,135,0.04554655870445344,86,4.036842105263158,13.5
ER,59,degree,0.05,950,2425,5,0.946,539,0.18184885290148448,338,4.568421052631579,11.26
ER,59,degree,0.1,900,2012,9,0.892,952,0.32118758434547906,589,4.757894736842105,10.35
ER,59,eigenvector,0.01,990,2838,4,0.987,126,0.04251012145748988,75,4.026315789473684,12.9
ER,59,eigenvector,0.05,950,2477,5,0.946,487,0.16430499325236167,307,4.268421052631579,10.76
ER,59,eigenvector,0.1,900,2112,5,0.896,852,0.2874493927125506,536,4.578947368421052,9.94
ER,59,kcore,0.01,990,2829,4,0.987,135,0.04554655870445344,86,4.036842105263158,13.5
ER,59,kcore,0.05,950,2425,5,0.946,539,0.18184885290148448,338,4.568421052631579,11.26
ER,59,kcore,0.1,900,2012,9,0.892,952,0.32118758434547906,589,4.757894736842105,10.35
ER,59,pagerank,0.01,990,2829,4,0.987,135,0.04554655870445344,86,4.036842105263158,13.5
ER,59,pagerank,0.05,950,2426,7,0.944,538,0.1815114709851552,335,4.510526315789473,11.24
ER,59,pagerank,0.1,900,2009,11,0.89,955,0.32219973009446695,588,4.847368421052631,10.34
ER,59,random,0.01,990,2909,4,0.987,55,0.018556005398110663,30,3.973684210526316,5.6
ER,59,random,0.05,950,2634,6,0.945,330,0.11133603238866396,172,4.073684210526316,6.76
ER,59,random,0.1,900,2357,9,0.892,607,0.20479082321187583,323,4.252631578947368,6.36
ER,60,betweenness,0.01,990,2868,6,0.985,115,0.03855179349648005,73,3.8947368421052633,11.6
ER,60,betweenness,0.05,950,2507,9,0.941,476,0.15957090177673483,286,4.08421052631579,10.42
