topology,trial,strategy,ranking_seconds,n,edges
BA,78,pagerank,0.005449000018415973,1000,2991
BA,79,betweenness,0.2976005999953486,1000,2991
BA,79,collective_influence,0.05352930002845824,1000,2991
BA,79,community_bridge,0.745647600007942,1000,2991
BA,79,degree,0.0016934000013861805,1000,2991
BA,79,eigenvector,0.05490809999173507,1000,2991
BA,79,kcore,0.005989199999021366,1000,2991
BA,79,pagerank,0.007839800004148856,1000,2991
BA,80,betweenness,0.3226689000148326,1000,2991
BA,80,collective_influence,0.046137700002873316,1000,2991
BA,80,community_bridge,0.8352727000019513,1000,2991
BA,80,degree,0.0008562000002712011,1000,2991
BA,80,eigenvector,0.05711710001924075,1000,2991
BA,80,kcore,0.0035120999964419752,1000,2991
BA,80,pagerank,0.005966700002318248,1000,2991
BA,81,betweenness,0.3167709000117611,1000,2991
BA,81,collective_influence,0.038175599998794496,1000,2991
BA,81,community_bridge,0.8640448999940418,1000,2991
BA,81,degree,0.0008559999987483025,1000,2991
BA,81,eigenvector,0.038833400001749396,1000,2991
BA,81,kcore,0.003272400004789233,1000,2991
BA,81,pagerank,0.006993800023337826,1000,2991
BA,82,betweenness,0.27809519998845644,1000,2991
BA,82,collective_influence,0.05092849998618476,1000,2991
BA,82,community_bridge,0.8055861000029836,1000,2991
BA,82,degree,0.0017846999980974942,1000,2991
BA,82,eigenvector,0.03975609998451546,1000,2991
BA,82,kcore,0.0035773999989032745,1000,2991
BA,82,pagerank,0.005900299991481006,1000,2991
BA,83,betweenness,0.3145946000004187,1000,2991
BA,83,collective_influence,0.06416820001322776,1000,2991
BA,83,community_bridge,0.8840932999737561,1000,2991
BA,83,degree,0.0017844000249169767,1000,2991
BA,83,eigenvector,0.04936710000038147,1000,2991
BA,83,kcore,0.006670299975667149,1000,2991
BA,83,pagerank,0.007755900005577132,1000,2991
BA,84,betweenness,0.319196299999021,1000,2991
BA,84,collective_influence,0.0563407999870833,1000,2991
BA,84,community_bridge,0.7402324999857228,1000,2991
BA,84,degree,0.0011266999936196953,1000,2991
BA,84,eigenvector,0.05517039998085238,1000,2991
BA,84,kcore,0.006479500007117167,1000,2991
BA,84,pagerank,0.005639900016831234,1000,2991
BA,85,betweenness,0.2626685000141151,1000,2991
BA,85,collective_influence,0.06234490001224913,1000,2991
BA,85,community_bridge,0.9125616000092123,1000,2991
BA,85,degree,0.0016811999958008528,1000,2991
BA,85,eigenvector,0.04536260000895709,1000,2991
BA,85,kcore,0.006414599978597835,1000,2991
BA,85,pagerank,0.005352199979824945,1000,2991
BA,86,betweenness,0.2956527000060305,1000,2991
BA,86,collective_influence,0.05335000000195578,1000,2991
BA,86,community_bridge,0.8416660999937449,1000,2991
BA,86,degree,0.0013131000159773976,1000,2991
BA,86,eigenvector,0.060638499999186024,1000,2991
BA,86,kcore,0.006492999993497506,1000,2991
BA,86,pagerank,0.00556789999245666,1000,2991
BA,87,betweenness,0.25504519999958575,1000,2991
BA,87,collective_influence,0.04589120001764968,1000,2991
BA,87,community_bridge,0.9887222000106703,1000,2991
BA,87,degree,0.0009009000204969198,1000,2991
BA,87,eigenvector,0.03343539999332279,1000,2991
BA,87,kcore,0.0034287000016774982,1000,2991
BA,87,pagerank,0.0054188000212889165,1000,2991
BA,88,betweenness,0.25461340000038035,1000,2991
BA,88,collective_influence,0.053125100006582215,1000,2991
BA,88,community_bridge,0.7616177999880165,1000,2991
BA,88,degree,0.0009101000032387674,1000,2991
BA,88,eigenvector,0.05300890002399683,1000,2991
BA,88,kcore,0.004949800000758842,1000,2991
BA,88,pagerank,0.008679600025061518,1000,2991
BA,89,betweenness,0.2979526999988593,1000,2991
BA,89,collective_influence,0.05195280001498759,1000,2991
BA,89,community_bridge,0.7780964999983553,1000,2991
BA,89,degree,0.0009508999937679619,1000,2991
BA,89,eigenvector,0.03401520001352765,1000,2991
BA,89,kcore,0.0032940000237431377,1000,2991
BA,89,pagerank,0.009508599992841482,1000,2991
BA,90,betweenness,0.3290615000005346,1000,2991
BA,90,collective_influence,0.06927619999623857,1000,2991
BA,90,community_bridge,0.9373209000041243,1000,2991
BA,90,degree,0.001029000006383285,1000,2991
BA,90,eigenvector,0.035090999997919425,1000,2991
BA,90,kcore,0.00651899998774752,1000,2991
BA,90,pagerank,0.008535200002370402,1000,2991
BA,91,betweenness,0.25597719999495894,1000,2991
BA,91,collective_influence,0.04533310001716018,1000,2991
BA,91,community_bridge,0.9417898999818135,1000,2991
BA,91,degree,0.0011634999827947468,1000,2991
BA,91,eigenvector,0.06562290000147186,1000,2991
BA,91,kcore,0.006832800019765273,1000,2991
BA,91,pagerank,0.006620300002396107,1000,2991
BA,92,betweenness,0.2842753999866545,1000,2991
BA,92,collective_influence,0.05530549999093637,1000,2991
BA,92,community_bridge,0.7266901999828406,1000,2991
BA,92,degree,0.0008712999988347292,1000,2991
BA,92,eigenvector,0.04647309999563731,1000,2991
BA,92,kcore,0.003299700008938089,1000,2991
BA,92,pagerank,0.0061784000135958195,1000,2991
BA,93,betweenness,0.22755399998277426,1000,2991
BA,93,collective_influence,0.0417365999892354,1000,2991
BA,93,community_bridge,0.7326585999981035,1000,2991
BA,93,degree,0.0017866000125650316,1000,2991
BA,93,eigenvector,0.04299069999251515,1000,2991
BA,93,kcore,0.006400799989933148,1000,2991
BA,93,pagerank,0.025769900006707758,1000,2991
BA,94,betweenness,0.27880880000884645,1000,2991
BA,94,collective_influence,0.04583380001713522,1000,2991
BA,94,community_bridge,0.7603927000018302,1000,2991
BA,94,degree,0.001640300004510209,1000,2991
BA,94,eigenvector,0.033320399990770966,1000,2991
BA,94,kcore,0.003289399988716468,1000,2991
BA,94,pagerank,0.005503299995325506,1000,2991
BA,95,betweenness,0.327935899986187,1000,2991
BA,95,collective_influence,0.07203239999944344,1000,2991
BA,95,community_bridge,0.8087822000088636,1000,2991
BA,95,degree,0.0009239999926649034,1000,2991
BA,95,eigenvector,0.06684079999104142,1000,2991
BA,95,kcore,0.00657250001677312,1000,2991
BA,95,pagerank,0.01294019998749718,1000,2991
BA,96,betweenness,0.296953700017184,1000,2991
BA,96,collective_influence,0.038138799980515614,1000,2991
BA,96,community_bridge,0.6559989000088535,1000,2991
BA,96,degree,0.0016830000095069408,1000,2991
BA,96,eigenvector,0.04254270001547411,1000,2991
BA,96,kcore,0.0032482999959029257,1000,2991
BA,96,pagerank,0.009459399996558204,1000,2991
BA,97,betweenness,0.322887600021204,1000,2991
BA,97,collective_influence,0.04485989999375306,1000,2991
BA,97,community_bridge,0.9071242999925744,1000,2991
BA,97,degree,0.0008886999858077615,1000,2991
BA,97,eigenvector,0.04974349998519756,1000,2991
BA,97,kcore,0.00648199999704957,1000,2991
BA,97,pagerank,0.005470700009027496,1000,2991
BA,98,betweenness,0.35684150000452064,1000,2991
BA,98,collective_influence,0.11878640000941232,1000,2991
BA,98,community_bridge,0.9967850000248291,1000,2991
BA,98,degree,0.0008750999986659735,1000,2991
BA,98,eigenvector,0.0860979999997653,1000,2991
BA,98,kcore,0.01520130000426434,1000,2991
BA,98,pagerank,0.014466900000115857,1000,2991
BA,99,betweenness,0.5491878000029828,1000,2991
BA,99,collective_influence,0.08193829999072477,1000,2991
BA,99,community_bridge,0.7885365000111051,1000,2991
BA,99,degree,0.0016781000012997538,1000,2991
BA,99,eigenvector,0.0901564999949187,1000,2991
BA,99,kcore,0.010489999986020848,1000,2991
BA,99,pagerank,0.015654299990274012,1000,2991
ER,0,betweenness,0.4067526999861002,1000,3069
ER,0,collective_influence,0.03642630000831559,1000,3069
ER,0,community_bridge,0.6871374999755062,1000,3069
ER,0,degree,0.0009443000017199665,1000,3069
ER,0,eigenvector,0.08605919999536127,1000,3069
ER,0,kcore,0.007472500001313165,1000,3069
ER,0,pagerank,0.41285220001009293,1000,3069
ER,1,betweenness,0.43068859999766573,1000,2943
ER,1,collective_influence,0.04176059999736026,1000,2943
ER,1,community_bridge,0.6702221000159625,1000,2943
ER,1,degree,0.0018045999750029296,1000,2943
ER,1,eigenvector,0.061855000007199124,1000,2943
ER,1,kcore,0.0067279000068083405,1000,2943
ER,1,pagerank,0.3880404999945313,1000,2943
ER,2,betweenness,0.4418051000102423,1000,2988
ER,2,collective_influence,0.04436109997914173,1000,2988
ER,2,community_bridge,0.5863155999977607,1000,2988
ER,2,degree,0.0018313000036869198,1000,2988
ER,2,eigenvector,0.09781370000564493,1000,2988
ER,2,kcore,0.007063099998049438,1000,2988
ER,2,pagerank,0.3750671000161674,1000,2988
ER,3,betweenness,0.41333000001031905,1000,3029
ER,3,collective_influence,0.02345239999704063,1000,3029
ER,3,community_bridge,0.6384084000019357,1000,3029
ER,3,degree,0.0018204999796580523,1000,3029
ER,3,eigenvector,0.05312579998280853,1000,3029
ER,3,kcore,0.003505200002109632,1000,3029
ER,3,pagerank,0.4114574000122957,1000,3029
ER,4,betweenness,0.4333751999947708,1000,2979
ER,4,collective_influence,0.043632600019918755,1000,2979
ER,4,community_bridge,0.5806649000151083,1000,2979
ER,4,degree,0.0018276000046171248,1000,2979
ER,4,eigenvector,0.0857323000091128,1000,2979
ER,4,kcore,0.006967799999983981,1000,2979
ER,4,pagerank,0.38746930001070723,1000,2979
ER,5,betweenness,0.41827890000422485,1000,2979
ER,5,collective_influence,0.024884199985535815,1000,2979
ER,5,community_bridge,0.6829536000150256,1000,2979
ER,5,degree,0.001820000004954636,1000,2979
ER,5,eigenvector,0.05969689998892136,1000,2979
ER,5,kcore,0.004666599998017773,1000,2979
ER,5,pagerank,0.3976399999810383,1000,2979
ER,6,betweenness,0.3959642999980133,1000,3050
ER,6,collective_influence,0.03426980000222102,1000,3050
ER,6,community_bridge,0.6645200000202749,1000,3050
ER,6,degree,0.0018328999867662787,1000,3050
ER,6,eigenvector,0.04638039998826571,1000,3050
ER,6,kcore,0.0036171000101603568,1000,3050
ER,6,pagerank,0.4026818999846,1000,3050
ER,7,betweenness,0.42599450002308004,1000,2966
ER,7,collective_influence,0.043891899986192584,1000,2966
ER,7,community_bridge,0.5998262999928556,1000,2966
ER,7,degree,0.0018070000223815441,1000,2966
ER,7,eigenvector,0.0934248999983538,1000,2966
ER,7,kcore,0.006845500000054017,1000,2966
ER,7,pagerank,0.3704923000186682,1000,2966
ER,8,betweenness,0.37474940001266077,1000,2957
ER,8,collective_influence,0.04176449999795295,1000,2957
ER,8,community_bridge,0.5869115000241436,1000,2957
ER,8,degree,0.0013189000019337982,1000,2957
ER,8,eigenvector,0.076380499987863,1000,2957
ER,8,kcore,0.0064255000033881515,1000,2957
ER,8,pagerank,0.005697399989003316,1000,2957
ER,9,betweenness,0.35004659998230636,1000,2996
ER,9,collective_influence,0.042399799975100905,1000,2996
ER,9,community_bridge,0.6616588000033516,1000,2996
ER,9,degree,0.000916799996048212,1000,2996
ER,9,eigenvector,0.08626029998413287,1000,2996
ER,9,kcore,0.006773100001737475,1000,2996
ER,9,pagerank,0.009895900002447888,1000,2996
ER,10,betweenness,0.33685540000442415,1000,3043
ER,10,collective_influence,0.029181199992308393,1000,3043
ER,10,community_bridge,0.6527703999890946,1000,3043
ER,10,degree,0.0009333000052720308,1000,3043
ER,10,eigenvector,0.05096910000429489,1000,3043
ER,10,kcore,0.004178399976808578,1000,3043
ER,10,pagerank,0.010075099999085069,1000,3043
ER,11,betweenness,0.388403399992967,1000,3022
ER,11,collective_influence,0.03273790000821464,1000,3022
ER,11,community_bridge,0.669237099995371,1000,3022
ER,11,degree,0.0009411000064574182,1000,3022
ER,11,eigenvector,0.06188049999764189,1000,3022
ER,11,kcore,0.003261800011387095,1000,3022
ER,11,pagerank,0.009665799996582791,1000,3022
ER,12,betweenness,0.40182590001495555,1000,3066
ER,12,collective_influence,0.046610499994130805,1000,3066
ER,12,community_bridge,0.5723381999996491,1000,3066
ER,12,degree,0.0017935999785549939,1000,3066
ER,12,eigenvector,0.07692389999283478,1000,3066
ER,12,kcore,0.006406699976650998,1000,3066
ER,12,pagerank,0.010001200018450618,1000,3066
ER,13,betweenness,0.41751700002350844,1000,2958
ER,13,collective_influence,0.022494100005133078,1000,2958
ER,13,community_bridge,0.47097219998249784,1000,2958
ER,13,degree,0.001584600016940385,1000,2958
ER,13,eigenvector,0.06994789998861961,1000,2958
ER,13,kcore,0.005799499980639666,1000,2958
ER,13,pagerank,0.010077300015836954,1000,2958
ER,14,betweenness,0.33513620001031086,1000,3068
ER,14,collective_influence,0.027411899995058775,1000,3068
ER,14,community_bridge,0.6136747999989893,1000,3068
ER,14,degree,0.0018345999997109175,1000,3068
ER,14,eigenvector,0.06089139997493476,1000,3068
ER,14,kcore,0.003257500007748604,1000,3068
ER,14,pagerank,0.009995100001106039,1000,3068
ER,15,betweenness,0.28773730000830255,1000,2996
ER,15,collective_influence,0.037587500002700835,1000,2996
ER,15,community_bridge,0.6108798999921419,1000,2996
ER,15,degree,0.001200700004119426,1000,2996
ER,15,eigenvector,0.04769880001549609,1000,2996
ER,15,kcore,0.0033101000008173287,1000,2996
ER,15,pagerank,0.005866300023626536,1000,2996
ER,16,betweenness,0.3640117999748327,1000,3039
ER,16,collective_influence,0.02967950000311248,1000,3039
ER,16,community_bridge,0.5757468999945559,1000,3039
ER,16,degree,0.001192099996842444,1000,3039
ER,16,eigenvector,0.07154010000522248,1000,3039
ER,16,kcore,0.0031980000203475356,1000,3039
ER,16,pagerank,0.010565100004896522,1000,3039
ER,17,betweenness,0.3664860999851953,1000,2978
ER,17,collective_influence,0.0429215999902226,1000,2978
ER,17,community_bridge,0.5631302999972831,1000,2978
ER,17,degree,0.0017219000146724284,1000,2978
ER,17,eigenvector,0.09614320000400767,1000,2978
ER,17,kcore,0.00623159998212941,1000,2978
ER,17,pagerank,0.010180899989791214,1000,2978
ER,18,betweenness,0.29423359999782406,1000,2899
ER,18,collective_influence,0.03490040000178851,1000,2899
ER,18,community_bridge,0.6166849000146613,1000,2899
ER,18,degree,0.0009433999948669225,1000,2899
ER,18,eigenvector,0.07184370001778007,1000,2899
ER,18,kcore,0.003595000016503036,1000,2899
ER,18,pagerank,0.009859199984930456,1000,2899
ER,19,betweenness,0.355932100006612,1000,3040
ER,19,collective_influence,0.02949149999767542,1000,3040
ER,19,community_bridge,0.56450649999897,1000,3040
ER,19,degree,0.0017702000041026622,1000,3040
ER,19,eigenvector,0.055180299998028204,1000,3040
ER,19,kcore,0.003927999990992248,1000,3040
ER,19,pagerank,0.009407000005012378,1000,3040
ER,20,betweenness,0.35895219998201355,1000,3007
ER,20,collective_influence,0.03809509999700822,1000,3007
ER,20,community_bridge,0.5268673999817111,1000,3007
ER,20,degree,0.0017545000009704381,1000,3007
ER,20,eigenvector,0.08217219999642111,1000,3007
ER,20,kcore,0.0035414999874774367,1000,3007
ER,20,pagerank,0.009775899990927428,1000,3007
ER,21,betweenness,0.3288190000166651,1000,2924
ER,21,collective_influence,0.03218889998970553,1000,2924
ER,21,community_bridge,0.5017627000052016,1000,2924
ER,21,degree,0.0017579000268597156,1000,2924
ER,21,eigenvector,0.09307150001404807,1000,2924
ER,21,kcore,0.003178599989041686,1000,2924
ER,21,pagerank,0.010790000000270084,1000,2924
ER,22,betweenness,0.33625940000638366,1000,2982
ER,22,collective_influence,0.03004380001220852,1000,2982
ER,22,community_bridge,0.5841539999819361,1000,2982
ER,22,degree,0.0018091999809257686,1000,2982
ER,22,eigenvector,0.06107070000143722,1000,2982
ER,22,kcore,0.006060000014258549,1000,2982
ER,22,pagerank,0.009081700001843274,1000,2982
ER,23,betweenness,0.4256547999975737,1000,3120
ER,23,collective_influence,0.04000450001331046,1000,3120
ER,23,community_bridge,0.5880603999830782,1000,3120
ER,23,degree,0.0017613999953027815,1000,3120
ER,23,eigenvector,0.08714829999371432,1000,3120
ER,23,kcore,0.0033088000200223178,1000,3120
ER,23,pagerank,0.010527299979003146,1000,3120
ER,24,betweenness,0.278121800016379,1000,2949
ER,24,collective_influence,0.025089799979468808,1000,2949
ER,24,community_bridge,0.5734051000035834,1000,2949
ER,24,degree,0.0017844000249169767,1000,2949
ER,24,eigenvector,0.056875100010074675,1000,2949
ER,24,kcore,0.0031291999912355095,1000,2949
ER,24,pagerank,0.005413999984739348,1000,2949
ER,25,betweenness,0.35678979998920113,1000,3018
ER,25,collective_influence,0.025130599999101833,1000,3018
ER,25,community_bridge,0.5135800999996718,1000,3018
ER,25,degree,0.001784599997336045,1000,3018
ER,25,eigenvector,0.05799189998651855,1000,3018
ER,25,kcore,0.0062793999968562275,1000,3018
ER,25,pagerank,0.005568199994741008,1000,3018
ER,26,betweenness,0.31712800002424046,1000,2954
ER,26,collective_influence,0.023155000002589077,1000,2954
ER,26,community_bridge,0.5273340000130702,1000,2954
ER,26,degree,0.0009193000150844455,1000,2954
ER,26,eigenvector,0.06463639999856241,1000,2954
ER,26,kcore,0.0032702000171411783,1000,2954
ER,26,pagerank,0.007850300025893375,1000,2954
ER,27,betweenness,0.328375099983532,1000,3007
ER,27,collective_influence,0.03072379998047836,1000,3007
ER,27,community_bridge,0.5530006999906618,1000,3007
ER,27,degree,0.0018322000105399638,1000,3007
ER,27,eigenvector,0.05799450000631623,1000,3007
ER,27,kcore,0.005614099995000288,1000,3007
ER,27,pagerank,0.009955499990610406,1000,3007
ER,28,betweenness,0.29257890000008047,1000,2988
ER,28,collective_influence,0.030064200022025034,1000,2988
ER,28,community_bridge,0.5577447000250686,1000,2988
ER,28,degree,0.0017666000057943165,1000,2988
ER,28,eigenvector,0.04328839998925105,1000,2988
ER,28,kcore,0.003353500011144206,1000,2988
ER,28,pagerank,0.005619300005491823,1000,2988
ER,29,betweenness,0.3054515999974683,1000,3076
ER,29,collective_influence,0.03649510000832379,1000,3076
ER,29,community_bridge,0.5903665999940131,1000,3076
ER,29,degree,0.001652699982514605,1000,3076
ER,29,eigenvector,0.06799710000632331,1000,3076
ER,29,kcore,0.006587499985471368,1000,3076
ER,29,pagerank,0.00806150000425987,1000,3076
ER,30,betweenness,0.3140181000053417,1000,2978
ER,30,collective_influence,0.03995890001533553,1000,2978
ER,30,community_bridge,0.4791235000011511,1000,2978
ER,30,degree,0.0018097999854944646,1000,2978
ER,30,eigenvector,0.08300440001767129,1000,2978
ER,30,kcore,0.006155900016892701,1000,2978
ER,30,pagerank,0.00973699998576194,1000,2978
ER,31,betweenness,0.33007749999524094,1000,2800
ER,31,collective_influence,0.024694899999303743,1000,2800
ER,31,community_bridge,0.46575360000133514,1000,2800
ER,31,degree,0.0018057999841403216,1000,2800
ER,31,eigenvector,0.07098440002300777,1000,2800
ER,31,kcore,0.005989700002828613,1000,2800
ER,31,pagerank,0.005578000011155382,1000,2800
ER,32,betweenness,0.31088639999506995,1000,3085
ER,32,collective_influence,0.03000860000611283,1000,3085
ER,32,community_bridge,0.5172849000082351,1000,3085
ER,32,degree,0.0009145000076387078,1000,3085
ER,32,eigenvector,0.06771339999977499,1000,3085
ER,32,kcore,0.0032048000139184296,1000,3085
ER,32,pagerank,0.005593899986706674,1000,3085
ER,33,betweenness,0.21565890000783838,1000,2977
ER,33,collective_influence,0.042512499989243224,1000,2977
ER,33,community_bridge,0.5883198999799788,1000,2977
ER,33,degree,0.0009327000007033348,1000,2977
ER,33,eigenvector,0.07046170000103302,1000,2977
ER,33,kcore,0.006467900006100535,1000,2977
ER,33,pagerank,0.005541799997445196,1000,2977
ER,34,betweenness,0.3137583000061568,1000,3112
ER,34,collective_influence,0.041172900004312396,1000,3112
ER,34,community_bridge,0.6838711000164039,1000,3112
ER,34,degree,0.0009071999811567366,1000,3112
ER,34,eigenvector,0.05729860000428744,1000,3112
ER,34,kcore,0.003875399997923523,1000,3112
ER,34,pagerank,0.005680700007360429,1000,3112
ER,35,betweenness,0.2759224000037648,1000,2948
ER,35,collective_influence,0.040396900003543124,1000,2948
ER,35,community_bridge,0.6153907999978401,1000,2948
ER,35,degree,0.0009136000007856637,1000,2948
ER,35,eigenvector,0.07077320001553744,1000,2948
ER,35,kcore,0.0035887999983970076,1000,2948
ER,35,pagerank,0.006541699985973537,1000,2948
ER,36,betweenness,0.36190269998041913,1000,3056
ER,36,collective_influence,0.044773499976145104,1000,3056
ER,36,community_bridge,0.5632934000168461,1000,3056
ER,36,degree,0.0010022000060416758,1000,3056
ER,36,eigenvector,0.06648569999379106,1000,3056
ER,36,kcore,0.006584099988685921,1000,3056
ER,36,pagerank,0.010367000009864569,1000,3056
ER,37,betweenness,0.3333567999943625,1000,3055
ER,37,collective_influence,0.03610029999981634,1000,3055
ER,37,community_bridge,0.6693387000123039,1000,3055
ER,37,degree,0.00147720001405105,1000,3055
ER,37,eigenvector,0.05587260000174865,1000,3055
ER,37,kcore,0.006242700008442625,1000,3055
ER,37,pagerank,0.006020499975420535,1000,3055
ER,38,betweenness,0.27908710000338033,1000,2860
ER,38,collective_influence,0.02786880001076497,1000,2860
ER,38,community_bridge,0.5327219000027981,1000,2860
ER,38,degree,0.0011645000195130706,1000,2860
ER,38,eigenvector,0.061417799995979294,1000,2860
ER,38,kcore,0.005592600005911663,1000,2860
ER,38,pagerank,0.007232200005091727,1000,2860
ER,39,betweenness,0.36673660000087693,1000,2931
ER,39,collective_influence,0.026612899993779138,1000,2931
ER,39,community_bridge,0.542428300017491,1000,2931
ER,39,degree,0.0017546000017318875,1000,2931
ER,39,eigenvector,0.0767100999946706,1000,2931
ER,39,kcore,0.006180599972140044,1000,2931
ER,39,pagerank,0.009803399996599182,1000,2931
ER,40,betweenness,0.39678700000513345,1000,2954
ER,40,collective_influence,0.041134600003715605,1000,2954
ER,40,community_bridge,0.6944217999989633,1000,2954
ER,40,degree,0.0009429999918211251,1000,2954
ER,40,eigenvector,0.11375580000458285,1000,2954
ER,40,kcore,0.006525600008899346,1000,2954
ER,40,pagerank,0.016446299996459857,1000,2954
ER,41,betweenness,0.4639163000101689,1000,2976
ER,41,collective_influence,0.029869899997720495,1000,2976
ER,41,community_bridge,0.7208001999824774,1000,2976
ER,41,degree,0.0009261000086553395,1000,2976
ER,41,eigenvector,0.08099989997572266,1000,2976
ER,41,kcore,0.003769500006455928,1000,2976
ER,41,pagerank,0.010306500014849007,1000,2976
ER,42,betweenness,0.4564437000080943,1000,2947
ER,42,collective_influence,0.03352019999874756,1000,2947
ER,42,community_bridge,0.7676377999887336,1000,2947
ER,42,degree,0.001684800023213029,1000,2947
ER,42,eigenvector,0.07928419997915626,1000,2947
ER,42,kcore,0.003284300008090213,1000,2947
ER,42,pagerank,0.010044599999673665,1000,2947
ER,43,betweenness,0.4000651999958791,1000,3063
ER,43,collective_influence,0.025011499994434416,1000,3063
ER,43,community_bridge,0.7569782999926247,1000,3063
ER,43,degree,0.001766899978974834,1000,3063
ER,43,eigenvector,0.08656279998831451,1000,3063
ER,43,kcore,0.003230500005884096,1000,3063
ER,43,pagerank,0.008823999989544973,1000,3063
ER,44,betweenness,0.40138340002158657,1000,2908
ER,44,collective_influence,0.06471740000415593,1000,2908
ER,44,community_bridge,0.5880902000062633,1000,2908
ER,44,degree,0.0017191000224556774,1000,2908
ER,44,eigenvector,0.10384700002032332,1000,2908
ER,44,kcore,0.011490500008221716,1000,2908
ER,44,pagerank,0.009516799997072667,1000,2908
ER,45,betweenness,0.4878749000199605,1000,2973
ER,45,collective_influence,0.043307600019034,1000,2973
ER,45,community_bridge,0.5122613999992609,1000,2973
ER,45,degree,0.0016147999849636108,1000,2973
ER,45,eigenvector,0.10249240000848658,1000,2973
ER,45,kcore,0.006730100023560226,1000,2973
ER,45,pagerank,0.010095100005855784,1000,2973
ER,46,betweenness,0.42119230001117103,1000,3054
ER,46,collective_influence,0.035566500009736046,1000,3054
ER,46,community_bridge,0.6695987999846693,1000,3054
ER,46,degree,0.0017205000040121377,1000,3054
ER,46,eigenvector,0.10797779998392798,1000,3054
ER,46,kcore,0.0070961999881546944,1000,3054
ER,46,pagerank,0.010829400009242818,1000,3054
ER,47,betweenness,0.49398469997686334,1000,3080
ER,47,collective_influence,0.038892900018254295,1000,3080
ER,47,community_bridge,0.6780818999977782,1000,3080
ER,47,degree,0.0018631000129971653,1000,3080
ER,47,eigenvector,0.08640689999447204,1000,3080
ER,47,kcore,0.006591799989109859,1000,3080
ER,47,pagerank,0.010819099989021197,1000,3080
ER,48,betweenness,0.4321529000008013,1000,2936
ER,48,collective_influence,0.03498039999976754,1000,2936
ER,48,community_bridge,0.7046189999964554,1000,2936
ER,48,degree,0.0020542000129353255,1000,2936
ER,48,eigenvector,0.07966839999426156,1000,2936
ER,48,kcore,0.003593699977500364,1000,2936
ER,48,pagerank,0.008333100005984306,1000,2936
ER,49,betweenness,0.3907630999747198,1000,3035
ER,49,collective_influence,0.027469799999380484,1000,3035
ER,49,community_bridge,0.9934118000091985,1000,3035
ER,49,degree,0.0018335000204388052,1000,3035
ER,49,eigenvector,0.06737289999728091,1000,3035
ER,49,kcore,0.003347199992276728,1000,3035
ER,49,pagerank,0.009639600000809878,1000,3035
ER,50,betweenness,0.39304680001805536,1000,2880
ER,50,collective_influence,0.03222449999884702,1000,2880
ER,50,community_bridge,0.8860901000152808,1000,2880
ER,50,degree,0.0017924999992828816,1000,2880
ER,50,eigenvector,0.07539300000644289,1000,2880
ER,50,kcore,0.0036013000062666833,1000,2880
ER,50,pagerank,0.00699620001250878,1000,2880
ER,51,betweenness,0.37760240002535284,1000,2925
ER,51,collective_influence,0.03979940002318472,1000,2925
ER,51,community_bridge,0.8061828000063542,1000,2925
ER,51,degree,0.0009241000225301832,1000,2925
ER,51,eigenvector,0.09224369999719784,1000,2925
ER,51,kcore,0.006164699996588752,1000,2925
ER,51,pagerank,0.010717199998907745,1000,2925
ER,52,betweenness,0.4422277999983635,1000,3016
ER,52,collective_influence,0.054649699974106625,1000,3016
ER,52,community_bridge,0.802601000003051,1000,3016
ER,52,degree,0.0018273000023327768,1000,3016
ER,52,eigenvector,0.10293069999897853,1000,3016
ER,52,kcore,0.006919800012838095,1000,3016
ER,52,pagerank,0.00948080001398921,1000,3016
ER,53,betweenness,0.5409959000244271,1000,3003
ER,53,collective_influence,0.04528049999498762,1000,3003
ER,53,community_bridge,0.8222406999848317,1000,3003
ER,53,degree,0.0019117000047117472,1000,3003
ER,53,eigenvector,0.10476099999505095,1000,3003
ER,53,kcore,0.005599099997198209,1000,3003
ER,53,pagerank,0.009593099995981902,1000,3003
ER,54,betweenness,0.5524098000023514,1000,3092
ER,54,collective_influence,0.046200100012356415,1000,3092
ER,54,community_bridge,0.7246753000072204,1000,3092
ER,54,degree,0.0018853000074159354,1000,3092
ER,54,eigenvector,0.07581930002197623,1000,3092
ER,54,kcore,0.006848699995316565,1000,3092
ER,54,pagerank,0.010443600011058152,1000,3092
ER,55,betweenness,0.518164400011301,1000,2962
ER,55,collective_influence,0.038360799982910976,1000,2962
ER,55,community_bridge,0.681500300008338,1000,2962
ER,55,degree,0.0018971000099554658,1000,2962
ER,55,eigenvector,0.09697829998913221,1000,2962
ER,55,kcore,0.006665599998086691,1000,2962
ER,55,pagerank,0.011308699991786852,1000,2962
ER,56,betweenness,0.337284000008367,1000,2947
ER,56,collective_influence,0.03143360000103712,1000,2947
ER,56,community_bridge,0.5549452000122983,1000,2947
ER,56,degree,0.0018066999909933656,1000,2947
ER,56,eigenvector,0.05489759999909438,1000,2947
ER,56,kcore,0.003136799990897998,1000,2947
ER,56,pagerank,0.0055945999920368195,1000,2947
ER,57,betweenness,0.3036454999819398,1000,3002
ER,57,collective_influence,0.021811099984915927,1000,3002
ER,57,community_bridge,0.4180218999972567,1000,3002
ER,57,degree,0.0017716999864205718,1000,3002
ER,57,eigenvector,0.05204280000180006,1000,3002
ER,57,kcore,0.003208600013749674,1000,3002
ER,57,pagerank,0.00608650001231581,1000,3002
ER,58,betweenness,0.32993470001383685,1000,2932
ER,58,collective_influence,0.0361269999993965,1000,2932
