topology,trial,behavior,fraction,strategy,t10,t50,reached_10,reached_50,peak_infected,final_size,active_spreader_auc,unique_exposed_fraction,attempted_exposures,repeat_exposures,successful_transmissions,duration,protected_fraction
BA,7,degree_correlated,0.05,kcore,12.0,24.0,1.0,1.0,477.0,0.869,17971.0,0.924,8222.0,7298.0,864.0,156.0,0.05
BA,7,degree_correlated,0.05,collective_influence,10.0,22.0,1.0,1.0,451.0,0.864,17490.0,0.929,8650.0,7721.0,859.0,154.0,0.05
BA,7,degree_correlated,0.05,community_bridge,12.0,24.0,1.0,1.0,439.0,0.855,17451.0,0.928,8678.0,7750.0,850.0,161.0,0.05
BA,6,homogeneous,0.05,random,5.0,9.0,1.0,1.0,681.0,0.941,18693.0,0.945,6777.0,5832.0,936.0,153.0,0.05
BA,6,homogeneous,0.05,degree,10.0,18.0,1.0,1.0,524.0,0.89,18664.0,0.927,6158.0,5231.0,885.0,204.0,0.05
BA,6,homogeneous,0.05,betweenness,7.0,13.0,1.0,1.0,572.0,0.89,17816.0,0.932,6118.0,5186.0,885.0,133.0,0.05
BA,6,homogeneous,0.05,kcore,8.0,16.0,1.0,1.0,528.0,0.89,17717.0,0.926,6370.0,5444.0,885.0,161.0,0.05
BA,6,homogeneous,0.05,collective_influence,12.0,19.0,1.0,1.0,568.0,0.888,18895.0,0.927,6251.0,5324.0,883.0,143.0,0.05
BA,6,homogeneous,0.05,community_bridge,11.0,19.0,1.0,1.0,548.0,0.894,18786.0,0.926,6225.0,5299.0,889.0,172.0,0.05
BA,6,moderate,0.05,random,6.0,9.0,1.0,1.0,655.0,0.938,18343.0,0.945,7474.0,6529.0,933.0,141.0,0.05
BA,6,moderate,0.05,degree,13.0,21.0,1.0,1.0,507.0,0.891,19060.0,0.925,6629.0,5704.0,886.0,145.0,0.05
BA,6,moderate,0.05,betweenness,6.0,13.0,1.0,1.0,528.0,0.88,16902.0,0.931,6416.0,5485.0,875.0,182.0,0.05
BA,6,moderate,0.05,kcore,9.0,16.0,1.0,1.0,524.0,0.872,17526.0,0.926,6403.0,5477.0,867.0,137.0,0.05
BA,6,moderate,0.05,collective_influence,7.0,16.0,1.0,1.0,504.0,0.886,17270.0,0.924,6808.0,5884.0,881.0,166.0,0.05
BA,6,moderate,0.05,community_bridge,9.0,16.0,1.0,1.0,531.0,0.89,17410.0,0.93,6186.0,5256.0,885.0,229.0,0.05
BA,6,strong,0.05,random,6.0,10.0,1.0,1.0,632.0,0.934,17567.0,0.945,8818.0,7873.0,929.0,120.0,0.05
BA,6,strong,0.05,degree,10.0,19.0,1.0,1.0,497.0,0.876,18429.0,0.931,8113.0,7182.0,871.0,166.0,0.05
BA,6,strong,0.05,betweenness,10.0,18.0,1.0,1.0,501.0,0.858,16967.0,0.926,7962.0,7036.0,853.0,151.0,0.05
BA,6,strong,0.05,kcore,10.0,20.0,1.0,1.0,480.0,0.86,17801.0,0.926,8118.0,7192.0,855.0,177.0,0.05
BA,6,strong,0.05,collective_influence,12.0,23.0,1.0,1.0,461.0,0.851,17504.0,0.922,8179.0,7257.0,846.0,157.0,0.05
BA,6,strong,0.05,community_bridge,9.0,18.0,1.0,1.0,453.0,0.85,16206.0,0.922,8184.0,7262.0,845.0,156.0,0.05
BA,6,degree_correlated,0.05,random,6.0,8.0,1.0,1.0,704.0,0.936,18283.0,0.945,5477.0,4532.0,931.0,132.0,0.05
BA,6,degree_correlated,0.05,degree,13.0,23.0,1.0,1.0,440.0,0.863,17507.0,0.928,8513.0,7585.0,858.0,145.0,0.05
BA,6,degree_correlated,0.05,betweenness,13.0,23.0,1.0,1.0,463.0,0.862,17289.0,0.929,8104.0,7175.0,857.0,165.0,0.05
BA,6,degree_correlated,0.05,kcore,19.0,30.0,1.0,1.0,398.0,0.831,15617.0,0.919,9004.0,8085.0,826.0,156.0,0.05
BA,6,degree_correlated,0.05,collective_influence,11.0,22.0,1.0,1.0,441.0,0.854,17561.0,0.924,8766.0,7842.0,849.0,199.0,0.05
BA,6,degree_correlated,0.05,community_bridge,13.0,23.0,1.0,1.0,459.0,0.854,17443.0,0.921,8261.0,7340.0,849.0,192.0,0.05
BA,10,homogeneous,0.05,random,5.0,9.0,1.0,1.0,698.0,0.945,19167.0,0.945,7148.0,6203.0,940.0,135.0,0.05
BA,10,homogeneous,0.05,degree,7.0,14.0,1.0,1.0,568.0,0.887,19067.0,0.927,5634.0,4707.0,882.0,136.0,0.05
BA,10,homogeneous,0.05,betweenness,9.0,16.0,1.0,1.0,538.0,0.896,17763.0,0.934,6299.0,5365.0,891.0,182.0,0.05
BA,10,homogeneous,0.05,kcore,9.0,17.0,1.0,1.0,535.0,0.869,16939.0,0.924,6132.0,5208.0,864.0,148.0,0.05
BA,10,homogeneous,0.05,collective_influence,9.0,17.0,1.0,1.0,570.0,0.892,17291.0,0.925,5907.0,4982.0,887.0,162.0,0.05
BA,10,homogeneous,0.05,community_bridge,8.0,16.0,1.0,1.0,534.0,0.887,17475.0,0.925,5754.0,4829.0,882.0,168.0,0.05
BA,10,moderate,0.05,random,5.0,8.0,1.0,1.0,697.0,0.938,18969.0,0.945,7338.0,6393.0,933.0,158.0,0.05
BA,10,moderate,0.05,degree,14.0,23.0,1.0,1.0,470.0,0.849,16248.0,0.919,6787.0,5868.0,844.0,176.0,0.05
BA,10,moderate,0.05,betweenness,9.0,17.0,1.0,1.0,525.0,0.888,16833.0,0.929,6727.0,5798.0,883.0,144.0,0.05
BA,10,moderate,0.05,kcore,11.0,20.0,1.0,1.0,479.0,0.865,17022.0,0.919,6791.0,5872.0,860.0,145.0,0.05
BA,10,moderate,0.05,collective_influence,9.0,17.0,1.0,1.0,541.0,0.884,19334.0,0.924,6275.0,5351.0,879.0,168.0,0.05
BA,10,moderate,0.05,community_bridge,10.0,18.0,1.0,1.0,518.0,0.879,17631.0,0.925,6675.0,5750.0,874.0,157.0,0.05
BA,10,strong,0.05,random,7.0,11.0,1.0,1.0,647.0,0.929,19238.0,0.945,9294.0,8349.0,924.0,187.0,0.05
BA,10,strong,0.05,degree,22.0,34.0,1.0,1.0,396.0,0.816,16065.0,0.913,8865.0,7952.0,811.0,165.0,0.05
BA,10,strong,0.05,betweenness,12.0,21.0,1.0,1.0,472.0,0.861,16952.0,0.929,8265.0,7336.0,856.0,149.0,0.05
BA,10,strong,0.05,kcore,18.0,27.0,1.0,1.0,448.0,0.815,16736.0,0.912,8095.0,7183.0,810.0,190.0,0.05
BA,10,strong,0.05,collective_influence,16.0,26.0,1.0,1.0,428.0,0.829,17120.0,0.918,8658.0,7740.0,824.0,182.0,0.05
BA,10,strong,0.05,community_bridge,12.0,22.0,1.0,1.0,463.0,0.85,16935.0,0.921,8603.0,7682.0,845.0,180.0,0.05
BA,10,degree_correlated,0.05,random,3.0,4.0,1.0,1.0,700.0,0.93,19425.0,0.945,5580.0,4635.0,925.0,135.0,0.05
BA,10,degree_correlated,0.05,degree,13.0,24.0,1.0,1.0,461.0,0.839,16753.0,0.917,8276.0,7359.0,834.0,148.0,0.05
BA,10,degree_correlated,0.05,betweenness,12.0,22.0,1.0,1.0,426.0,0.83,16748.0,0.923,9018.0,8095.0,825.0,144.0,0.05
BA,10,degree_correlated,0.05,kcore,11.0,24.0,1.0,1.0,439.0,0.85,17549.0,0.922,8619.0,7697.0,845.0,227.0,0.05
BA,10,degree_correlated,0.05,collective_influence,13.0,25.0,1.0,1.0,416.0,0.851,16977.0,0.922,8482.0,7560.0,846.0,165.0,0.05
BA,10,degree_correlated,0.05,community_bridge,23.0,34.0,1.0,1.0,378.0,0.836,15728.0,0.917,8698.0,7781.0,831.0,149.0,0.05
BA,8,homogeneous,0.05,random,6.0,9.0,1.0,1.0,677.0,0.941,19158.0,0.945,6753.0,5808.0,936.0,132.0,0.05
BA,8,homogeneous,0.05,degree,10.0,17.0,1.0,1.0,519.0,0.879,17276.0,0.912,5975.0,5063.0,874.0,128.0,0.05
BA,8,homogeneous,0.05,betweenness,8.0,16.0,1.0,1.0,478.0,0.874,17220.0,0.921,6311.0,5390.0,869.0,134.0,0.05
BA,8,homogeneous,0.05,kcore,11.0,19.0,1.0,1.0,478.0,0.867,16241.0,0.913,6356.0,5443.0,862.0,143.0,0.05
BA,8,homogeneous,0.05,collective_influence,9.0,17.0,1.0,1.0,512.0,0.874,16942.0,0.922,6083.0,5161.0,869.0,142.0,0.05
BA,8,homogeneous,0.05,community_bridge,10.0,17.0,1.0,1.0,552.0,0.886,18114.0,0.923,6181.0,5258.0,881.0,200.0,0.05
BA,8,moderate,0.05,random,5.0,9.0,1.0,1.0,644.0,0.934,19460.0,0.945,7725.0,6780.0,929.0,125.0,0.05
BA,8,moderate,0.05,degree,10.0,20.0,1.0,1.0,519.0,0.874,18490.0,0.915,6621.0,5706.0,869.0,155.0,0.05
BA,8,moderate,0.05,betweenness,12.0,20.0,1.0,1.0,485.0,0.891,17104.0,0.924,6844.0,5920.0,886.0,148.0,0.05
BA,8,moderate,0.05,kcore,8.0,16.0,1.0,1.0,487.0,0.857,15830.0,0.912,6413.0,5501.0,852.0,130.0,0.05
BA,8,moderate,0.05,collective_influence,15.0,22.0,1.0,1.0,531.0,0.866,17194.0,0.914,6482.0,5568.0,861.0,141.0,0.05
BA,8,moderate,0.05,community_bridge,15.0,24.0,1.0,1.0,494.0,0.862,16848.0,0.921,7254.0,6333.0,857.0,165.0,0.05
BA,8,strong,0.05,random,6.0,10.0,1.0,1.0,617.0,0.919,17865.0,0.945,8584.0,7639.0,914.0,159.0,0.05
BA,8,strong,0.05,degree,17.0,28.0,1.0,1.0,407.0,0.818,15716.0,0.907,8672.0,7765.0,813.0,171.0,0.05
BA,8,strong,0.05,betweenness,9.0,17.0,1.0,1.0,470.0,0.85,16939.0,0.922,8194.0,7272.0,845.0,156.0,0.05
BA,8,strong,0.05,kcore,14.0,26.0,1.0,1.0,402.0,0.82,15765.0,0.91,8466.0,7556.0,815.0,145.0,0.05
BA,8,strong,0.05,collective_influence,12.0,23.0,1.0,1.0,422.0,0.833,16382.0,0.911,8401.0,7490.0,828.0,197.0,0.05
BA,8,strong,0.05,community_bridge,11.0,24.0,1.0,1.0,392.0,0.811,15708.0,0.911,9118.0,8207.0,806.0,169.0,0.05
BA,8,degree_correlated,0.05,random,4.0,5.0,1.0,1.0,707.0,0.942,18792.0,0.945,4782.0,3837.0,937.0,144.0,0.05
BA,8,degree_correlated,0.05,degree,13.0,25.0,1.0,1.0,489.0,0.859,18238.0,0.911,7497.0,6586.0,854.0,170.0,0.05
BA,8,degree_correlated,0.05,betweenness,11.0,21.0,1.0,1.0,478.0,0.855,16682.0,0.917,7247.0,6330.0,850.0,162.0,0.05
BA,8,degree_correlated,0.05,kcore,15.0,27.0,1.0,1.0,452.0,0.863,17397.0,0.914,8006.0,7092.0,858.0,171.0,0.05
BA,8,degree_correlated,0.05,collective_influence,11.0,22.0,1.0,1.0,447.0,0.846,17190.0,0.915,7965.0,7050.0,841.0,162.0,0.05
BA,8,degree_correlated,0.05,community_bridge,13.0,24.0,1.0,1.0,418.0,0.844,16039.0,0.918,7684.0,6766.0,839.0,188.0,0.05
BA,9,homogeneous,0.05,random,4.0,7.0,1.0,1.0,675.0,0.937,19345.0,0.945,7028.0,6083.0,932.0,171.0,0.05
BA,9,homogeneous,0.05,degree,10.0,17.0,1.0,1.0,540.0,0.886,17739.0,0.926,6104.0,5178.0,881.0,132.0,0.05
BA,9,homogeneous,0.05,betweenness,9.0,17.0,1.0,1.0,526.0,0.885,18479.0,0.925,6463.0,5538.0,880.0,234.0,0.05
BA,9,homogeneous,0.05,kcore,7.0,15.0,1.0,1.0,533.0,0.897,17222.0,0.926,6220.0,5294.0,892.0,143.0,0.05
BA,9,homogeneous,0.05,collective_influence,9.0,18.0,1.0,1.0,523.0,0.878,18064.0,0.92,6250.0,5330.0,873.0,137.0,0.05
BA,9,homogeneous,0.05,community_bridge,9.0,17.0,1.0,1.0,548.0,0.884,18151.0,0.92,6097.0,5177.0,879.0,180.0,0.05
BA,9,moderate,0.05,random,5.0,8.0,1.0,1.0,688.0,0.946,19199.0,0.945,7130.0,6185.0,941.0,143.0,0.05
BA,9,moderate,0.05,degree,9.0,18.0,1.0,1.0,493.0,0.876,15954.0,0.924,6393.0,5469.0,871.0,161.0,0.05
BA,9,moderate,0.05,betweenness,10.0,17.0,1.0,1.0,494.0,0.872,17496.0,0.92,6980.0,6060.0,867.0,161.0,0.05
BA,9,moderate,0.05,kcore,9.0,17.0,1.0,1.0,543.0,0.885,18426.0,0.925,6827.0,5902.0,880.0,168.0,0.05
BA,9,moderate,0.05,collective_influence,13.0,22.0,1.0,1.0,510.0,0.889,16921.0,0.923,6565.0,5642.0,884.0,177.0,0.05
BA,9,moderate,0.05,community_bridge,12.0,21.0,1.0,1.0,540.0,0.888,17524.0,0.924,6483.0,5559.0,883.0,154.0,0.05
BA,9,strong,0.05,random,7.0,11.0,1.0,1.0,650.0,0.925,18449.0,0.945,8203.0,7258.0,920.0,187.0,0.05
BA,9,strong,0.05,degree,7.0,16.0,1.0,1.0,501.0,0.863,18283.0,0.919,7404.0,6485.0,858.0,171.0,0.05
BA,9,strong,0.05,betweenness,11.0,20.0,1.0,1.0,461.0,0.862,16589.0,0.924,8463.0,7539.0,857.0,160.0,0.05
BA,9,strong,0.05,kcore,11.0,23.0,1.0,1.0,438.0,0.832,17827.0,0.92,8971.0,8051.0,827.0,223.0,0.05
BA,9,strong,0.05,collective_influence,10.0,19.0,1.0,1.0,461.0,0.863,17307.0,0.923,7903.0,6980.0,858.0,172.0,0.05
BA,9,strong,0.05,community_bridge,12.0,21.0,1.0,1.0,461.0,0.839,17949.0,0.92,8165.0,7245.0,834.0,180.0,0.05
BA,9,degree_correlated,0.05,random,3.0,5.0,1.0,1.0,662.0,0.93,19038.0,0.945,6689.0,5744.0,925.0,132.0,0.05
BA,9,degree_correlated,0.05,degree,17.0,38.0,1.0,1.0,312.0,0.772,15925.0,0.916,11765.0,10849.0,767.0,203.0,0.05
BA,9,degree_correlated,0.05,betweenness,21.0,43.0,1.0,1.0,308.0,0.75,15752.0,0.911,13979.0,13068.0,745.0,192.0,0.05
BA,9,degree_correlated,0.05,kcore,11.0,26.0,1.0,1.0,356.0,0.795,15853.0,0.912,9985.0,9073.0,790.0,211.0,0.05
BA,9,degree_correlated,0.05,collective_influence,22.0,41.0,1.0,1.0,287.0,0.797,14773.0,0.917,10350.0,9433.0,792.0,221.0,0.05
BA,9,degree_correlated,0.05,community_bridge,20.0,39.0,1.0,1.0,299.0,0.775,15826.0,0.909,12193.0,11284.0,770.0,180.0,0.05
BA,12,homogeneous,0.05,random,7.0,10.0,1.0,1.0,707.0,0.94,20247.0,0.945,7509.0,6564.0,935.0,156.0,0.05
BA,12,homogeneous,0.05,degree,9.0,15.0,1.0,1.0,559.0,0.889,17079.0,0.924,5967.0,5043.0,884.0,126.0,0.05
BA,12,homogeneous,0.05,betweenness,9.0,15.0,1.0,1.0,571.0,0.903,17428.0,0.925,6163.0,5238.0,898.0,123.0,0.05
BA,12,homogeneous,0.05,kcore,10.0,17.0,1.0,1.0,555.0,0.89,17754.0,0.927,6178.0,5251.0,885.0,135.0,0.05
BA,12,homogeneous,0.05,collective_influence,9.0,16.0,1.0,1.0,531.0,0.89,18124.0,0.923,6198.0,5275.0,885.0,143.0,0.05
BA,12,homogeneous,0.05,community_bridge,8.0,15.0,1.0,1.0,582.0,0.903,18811.0,0.927,6002.0,5075.0,898.0,186.0,0.05
BA,12,moderate,0.05,random,4.0,7.0,1.0,1.0,687.0,0.942,18828.0,0.945,7128.0,6183.0,937.0,145.0,0.05
BA,12,moderate,0.05,degree,12.0,21.0,1.0,1.0,501.0,0.873,17576.0,0.921,6725.0,5804.0,868.0,145.0,0.05
BA,12,moderate,0.05,betweenness,7.0,14.0,1.0,1.0,523.0,0.885,18325.0,0.925,6356.0,5431.0,880.0,136.0,0.05
BA,12,moderate,0.05,kcore,9.0,17.0,1.0,1.0,509.0,0.889,17883.0,0.923,6466.0,5543.0,884.0,192.0,0.05
BA,12,moderate,0.05,collective_influence,11.0,18.0,1.0,1.0,530.0,0.876,17285.0,0.917,6747.0,5830.0,871.0,145.0,0.05
BA,12,moderate,0.05,community_bridge,10.0,18.0,1.0,1.0,542.0,0.886,19241.0,0.924,6952.0,6028.0,881.0,151.0,0.05
BA,12,strong,0.05,random,6.0,10.0,1.0,1.0,639.0,0.929,18598.0,0.945,8804.0,7859.0,924.0,133.0,0.05
BA,12,strong,0.05,degree,12.0,22.0,1.0,1.0,419.0,0.839,16707.0,0.921,8705.0,7784.0,834.0,164.0,0.05
BA,12,strong,0.05,betweenness,8.0,18.0,1.0,1.0,426.0,0.839,16680.0,0.918,8920.0,8002.0,834.0,162.0,0.05
BA,12,strong,0.05,kcore,11.0,22.0,1.0,1.0,408.0,0.834,15973.0,0.92,8604.0,7684.0,829.0,171.0,0.05
BA,12,strong,0.05,collective_influence,16.0,25.0,1.0,1.0,462.0,0.872,16950.0,0.924,8456.0,7532.0,867.0,166.0,0.05
BA,12,strong,0.05,community_bridge,14.0,24.0,1.0,1.0,483.0,0.849,17204.0,0.926,8017.0,7091.0,844.0,158.0,0.05
BA,12,degree_correlated,0.05,random,2.0,5.0,1.0,1.0,632.0,0.922,17261.0,0.945,8680.0,7735.0,917.0,143.0,0.05
BA,12,degree_correlated,0.05,degree,17.0,42.0,1.0,1.0,283.0,0.739,14442.0,0.901,12698.0,11797.0,734.0,209.0,0.05
BA,12,degree_correlated,0.05,betweenness,30.0,50.0,1.0,1.0,329.0,0.773,15239.0,0.917,12941.0,12024.0,768.0,192.0,0.05
BA,12,degree_correlated,0.05,kcore,26.0,58.0,1.0,1.0,220.0,0.717,13902.0,0.897,13884.0,12987.0,712.0,234.0,0.05
BA,12,degree_correlated,0.05,collective_influence,24.0,47.0,1.0,1.0,267.0,0.784,15358.0,0.913,12084.0,11171.0,779.0,185.0,0.05
BA,12,degree_correlated,0.05,community_bridge,28.0,63.0,1.0,1.0,201.0,0.698,14273.0,0.899,15847.0,14948.0,693.0,208.0,0.05
BA,14,homogeneous,0.05,random,6.0,9.0,1.0,1.0,685.0,0.938,18331.0,0.945,7270.0,6325.0,933.0,153.0,0.05
BA,14,homogeneous,0.05,degree,8.0,16.0,1.0,1.0,552.0,0.891,18073.0,0.926,6035.0,5109.0,886.0,216.0,0.05
BA,14,homogeneous,0.05,betweenness,9.0,16.0,1.0,1.0,539.0,0.884,17363.0,0.929,6027.0,5098.0,879.0,145.0,0.05
BA,14,homogeneous,0.05,kcore,11.0,19.0,1.0,1.0,494.0,0.884,16880.0,0.926,6118.0,5192.0,879.0,129.0,0.05
BA,14,homogeneous,0.05,collective_influence,11.0,19.0,1.0,1.0,511.0,0.897,17775.0,0.932,6560.0,5628.0,892.0,144.0,0.05
BA,14,homogeneous,0.05,community_bridge,8.0,15.0,1.0,1.0,519.0,0.869,16716.0,0.929,5963.0,5034.0,864.0,181.0,0.05
BA,14,moderate,0.05,random,4.0,8.0,1.0,1.0,675.0,0.937,19064.0,0.945,7296.0,6351.0,932.0,131.0,0.05
BA,14,moderate,0.05,degree,13.0,22.0,1.0,1.0,455.0,0.878,17066.0,0.927,7184.0,6257.0,873.0,170.0,0.05
BA,14,moderate,0.05,betweenness,8.0,15.0,1.0,1.0,519.0,0.875,18891.0,0.931,7111.0,6180.0,870.0,226.0,0.05
BA,14,moderate,0.05,kcore,10.0,19.0,1.0,1.0,488.0,0.869,17862.0,0.924,6971.0,6047.0,864.0,167.0,0.05
BA,14,moderate,0.05,collective_influence,9.0,18.0,1.0,1.0,491.0,0.881,17700.0,0.925,6806.0,5881.0,876.0,133.0,0.05
BA,14,moderate,0.05,community_bridge,14.0,24.0,1.0,1.0,514.0,0.877,17945.0,0.925,6422.0,5497.0,872.0,157.0,0.05
BA,14,strong,0.05,random,7.0,11.0,1.0,1.0,603.0,0.916,17433.0,0.945,9601.0,8656.0,911.0,162.0,0.05
BA,14,strong,0.05,degree,14.0,25.0,1.0,1.0,463.0,0.854,17899.0,0.929,8579.0,7650.0,849.0,137.0,0.05
BA,14,strong,0.05,betweenness,15.0,25.0,1.0,1.0,414.0,0.837,15513.0,0.929,8608.0,7679.0,832.0,135.0,0.05
BA,14,strong,0.05,kcore,17.0,28.0,1.0,1.0,447.0,0.841,17223.0,0.923,7835.0,6912.0,836.0,179.0,0.05
BA,14,strong,0.05,collective_influence,10.0,19.0,1.0,1.0,446.0,0.838,16160.0,0.922,8252.0,7330.0,833.0,164.0,0.05
BA,14,strong,0.05,community_bridge,13.0,24.0,1.0,1.0,423.0,0.836,16654.0,0.925,8622.0,7697.0,831.0,169.0,0.05
BA,14,degree_correlated,0.05,random,4.0,6.0,1.0,1.0,706.0,0.944,18998.0,0.945,4966.0,4021.0,939.0,152.0,0.05
BA,14,degree_correlated,0.05,degree,18.0,30.0,1.0,1.0,393.0,0.831,16608.0,0.924,8459.0,7535.0,826.0,172.0,0.05
BA,14,degree_correlated,0.05,betweenness,12.0,22.0,1.0,1.0,425.0,0.851,16662.0,0.925,8129.0,7204.0,846.0,172.0,0.05
BA,14,degree_correlated,0.05,kcore,10.0,22.0,1.0,1.0,409.0,0.874,18413.0,0.926,8002.0,7076.0,869.0,168.0,0.05
BA,14,degree_correlated,0.05,collective_influence,12.0,21.0,1.0,1.0,474.0,0.861,17918.0,0.93,7835.0,6905.0,856.0,157.0,0.05
BA,14,degree_correlated,0.05,community_bridge,9.0,20.0,1.0,1.0,463.0,0.856,17356.0,0.925,7876.0,6951.0,851.0,297.0,0.05
BA,11,homogeneous,0.05,random,4.0,7.0,1.0,1.0,694.0,0.943,18764.0,0.945,6607.0,5662.0,938.0,129.0,0.05
BA,11,homogeneous,0.05,degree,10.0,18.0,1.0,1.0,515.0,0.874,17495.0,0.933,6073.0,5140.0,869.0,244.0,0.05
BA,11,homogeneous,0.05,betweenness,9.0,17.0,1.0,1.0,563.0,0.898,17988.0,0.94,6323.0,5383.0,893.0,153.0,0.05
BA,11,homogeneous,0.05,kcore,9.0,18.0,1.0,1.0,525.0,0.904,17491.0,0.936,6452.0,5516.0,899.0,141.0,0.05
BA,11,homogeneous,0.05,collective_influence,11.0,18.0,1.0,1.0,528.0,0.885,17254.0,0.935,5909.0,4974.0,880.0,147.0,0.05
BA,11,homogeneous,0.05,community_bridge,7.0,16.0,1.0,1.0,547.0,0.907,18129.0,0.935,6218.0,5283.0,902.0,139.0,0.05
BA,11,moderate,0.05,random,5.0,9.0,1.0,1.0,685.0,0.934,19220.0,0.945,7709.0,6764.0,929.0,137.0,0.05
BA,11,moderate,0.05,degree,12.0,19.0,1.0,1.0,541.0,0.906,18540.0,0.938,6647.0,5709.0,901.0,217.0,0.05
BA,11,moderate,0.05,betweenness,9.0,16.0,1.0,1.0,557.0,0.908,19482.0,0.94,6486.0,5546.0,903.0,203.0,0.05
BA,11,moderate,0.05,kcore,13.0,22.0,1.0,1.0,527.0,0.888,16909.0,0.933,6687.0,5754.0,883.0,171.0,0.05
BA,11,moderate,0.05,collective_influence,7.0,15.0,1.0,1.0,492.0,0.878,16930.0,0.935,6789.0,5854.0,873.0,155.0,0.05
BA,11,moderate,0.05,community_bridge,9.0,16.0,1.0,1.0,505.0,0.871,16475.0,0.93,6508.0,5578.0,866.0,127.0,0.05
BA,11,strong,0.05,random,6.0,10.0,1.0,1.0,587.0,0.914,18316.0,0.945,9513.0,8568.0,909.0,153.0,0.05
BA,11,strong,0.05,degree,11.0,21.0,1.0,1.0,457.0,0.847,17029.0,0.929,8499.0,7570.0,842.0,172.0,0.05
BA,11,strong,0.05,betweenness,10.0,19.0,1.0,1.0,458.0,0.856,17903.0,0.934,8585.0,7651.0,851.0,172.0,0.05
BA,11,strong,0.05,kcore,11.0,21.0,1.0,1.0,444.0,0.847,17528.0,0.928,9343.0,8415.0,842.0,171.0,0.05
BA,11,strong,0.05,collective_influence,11.0,21.0,1.0,1.0,426.0,0.839,16737.0,0.93,8565.0,7635.0,834.0,156.0,0.05
BA,11,strong,0.05,community_bridge,15.0,25.0,1.0,1.0,460.0,0.837,16613.0,0.927,8749.0,7822.0,832.0,183.0,0.05
BA,11,degree_correlated,0.05,random,5.0,6.0,1.0,1.0,755.0,0.947,18882.0,0.945,4710.0,3765.0,942.0,135.0,0.05
BA,11,degree_correlated,0.05,degree,11.0,22.0,1.0,1.0,467.0,0.854,17620.0,0.93,7627.0,6697.0,849.0,142.0,0.05
BA,11,degree_correlated,0.05,betweenness,13.0,22.0,1.0,1.0,469.0,0.868,17500.0,0.938,7614.0,6676.0,863.0,158.0,0.05
BA,11,degree_correlated,0.05,kcore,13.0,23.0,1.0,1.0,474.0,0.881,18029.0,0.93,7589.0,6659.0,876.0,170.0,0.05
BA,11,degree_correlated,0.05,collective_influence,11.0,20.0,1.0,1.0,475.0,0.872,17056.0,0.925,7838.0,6913.0,867.0,153.0,0.05
BA,11,degree_correlated,0.05,community_bridge,12.0,23.0,1.0,1.0,441.0,0.866,17482.0,0.933,7498.0,6565.0,861.0,189.0,0.05
BA,13,homogeneous,0.05,random,4.0,8.0,1.0,1.0,671.0,0.938,17977.0,0.945,6574.0,5629.0,933.0,121.0,0.05
BA,13,homogeneous,0.05,degree,7.0,14.0,1.0,1.0,536.0,0.879,17570.0,0.921,6122.0,5201.0,874.0,157.0,0.05
BA,13,homogeneous,0.05,betweenness,9.0,16.0,1.0,1.0,533.0,0.895,17858.0,0.928,6112.0,5184.0,890.0,212.0,0.05
BA,13,homogeneous,0.05,kcore,10.0,18.0,1.0,1.0,514.0,0.869,17235.0,0.92,5891.0,4971.0,864.0,166.0,0.05
BA,13,homogeneous,0.05,collective_influence,14.0,21.0,1.0,1.0,552.0,0.902,17990.0,0.925,6095.0,5170.0,897.0,180.0,0.05
BA,13,homogeneous,0.05,community_bridge,12.0,20.0,1.0,1.0,539.0,0.887,17068.0,0.916,6320.0,5404.0,882.0,159.0,0.05
BA,13,moderate,0.05,random,4.0,8.0,1.0,1.0,675.0,0.939,19114.0,0.945,7531.0,6586.0,934.0,154.0,0.05
BA,13,moderate,0.05,degree,8.0,16.0,1.0,1.0,481.0,0.858,17848.0,0.915,6548.0,5633.0,853.0,178.0,0.05
BA,13,moderate,0.05,betweenness,9.0,16.0,1.0,1.0,531.0,0.89,17089.0,0.929,6283.0,5354.0,885.0,136.0,0.05
BA,13,moderate,0.05,kcore,7.0,15.0,1.0,1.0,515.0,0.866,17791.0,0.916,6426.0,5510.0,861.0,172.0,0.05
BA,13,moderate,0.05,collective_influence,8.0,16.0,1.0,1.0,506.0,0.88,17779.0,0.925,7179.0,6254.0,875.0,154.0,0.05
BA,13,moderate,0.05,community_bridge,8.0,17.0,1.0,1.0,495.0,0.869,18392.0,0.915,6699.0,5784.0,864.0,141.0,0.05
BA,13,strong,0.05,random,7.0,11.0,1.0,1.0,615.0,0.93,19118.0,0.945,8910.0,7965.0,925.0,194.0,0.05
BA,13,strong,0.05,degree,12.0,23.0,1.0,1.0,416.0,0.837,17260.0,0.912,9075.0,8163.0,832.0,160.0,0.05
BA,13,strong,0.05,betweenness,7.0,15.0,1.0,1.0,481.0,0.863,17319.0,0.926,8186.0,7260.0,858.0,196.0,0.05
BA,13,strong,0.05,kcore,15.0,25.0,1.0,1.0,462.0,0.847,17907.0,0.918,8270.0,7352.0,842.0,160.0,0.05
BA,13,strong,0.05,collective_influence,13.0,23.0,1.0,1.0,448.0,0.822,16234.0,0.914,8935.0,8021.0,817.0,154.0,0.05
BA,13,strong,0.05,community_bridge,8.0,17.0,1.0,1.0,448.0,0.833,16832.0,0.91,7815.0,6905.0,828.0,162.0,0.05
